id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen3-8B_response,Qwen/Qwen3-8B_answer
history-2021-303-21,A,multiple_choice,12.0,"['phái chủ chiến phản công quân Pháp tại Huế thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"        [A]

The Phong trào Cần Vương movement in late 19th century Vietnam erupted after the failure of the pro-war faction's counterattack against the French at Huế. This event marked a significant turning point, leading to the",A
history-2021-302-5,A,multiple_choice,12.0,"['triều đình Huế kí với Pháp bản Hiệp ước Patonốt.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"[ A ]

The Cần Vương movement emerged in the late 19th century in Vietnam after the Huế court signed the Patonot Agreement with France. This agreement marked a significant event that led to the rise of the movement as it symbolized",A
history-2021-301-35,B,multiple_choice,12.0,"['Không giải quyết quyền tới giai cấp để tập trung vào vấn đề dân tộc.', 'Phải xây dựng một mặt trận dân tộc thống nhất rộng rãi.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh khởi nghĩa khi có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B]  
Phong trào cách mạng 1930-1931 là một trong những phong trào cách mạng lớn nhất của Việt Nam trong thế kỷ 20, với sự lãnh đạo của Đảng Cộng sản Việt",B
history-2021-303-33,D,multiple_choice,12.0,"['Chỉ phát lệnh tổng khởi nghĩa khi có sự giúp đỡ từ bên ngoài.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Sử dụng bạo lực cách mạng để giành và giữ vững chính quyền.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[ B ]

The 1930-1931 revolutionary movement in Vietnam highlighted the importance of addressing democratic tasks before focusing on national liberation. This movement, led by the Communist Party, emphasized the need to establish a democratic foundation, such",B
history-2021-304-40,B,multiple_choice,12.0,"['Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Giải quyết đúng đắn mối quan hệ giữa các lợi ích dân tộc và giai cấp.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B] 
The 1930-1931 revolutionary movement in Vietnam highlighted the importance of correctly balancing the relationship between national and class interests. This movement, led by the Communist Party, emphasized the need to address both the national liberation",B
history-2021-302-38,B,multiple_choice,12.0,"['Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Xây dựng liên minh công nông là vấn đề chiến lược của cách mạng.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B]  
Phong trào cách mạng 1930-1931 là một trong những phong trào cách mạng lớn nhất của Việt Nam trong thế kỷ 20, với sự lãnh đạo của Đảng Cộng sản Việt",B
history-2020-301-33,A,multiple_choice,12.0,"['dựa vào lực lượng chính trị quần chúng.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[Answer] [A]  
The three movements (1930-1931, 1936-1939, and 1939-1945) in Vietnam all relied on the",A
history-2020-303-34,B,multiple_choice,12.0,"['đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'hướng tới mục tiêu giải phóng dân tộc.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'sử dụng hình thức đấu tranh vũ trang.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[B]  
Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939",B
history-2020-302-38,A,multiple_choice,12.0,"['đấu tranh đòi các quyền lợi cho dân tộc', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu', 'tạm gác khẩu hiệu cách mạng ruộng đất', 'sử dụng hình thức đấu tranh vũ trang']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[Answer] [B]  
The three movements (1930-1931, 1936-1939, and 1939-1945) in Vietnam all emphasized the primary",B
history-2020-304-37,A,multiple_choice,12.0,"['đấu tranh chống lại kẻ thù của dân tộc.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[Answer] [A]  
The three movements (1930-1931, 1936-1939, and 1939-1945) in Vietnam all aimed to resist",A
history-2022-301-28,B,multiple_choice,12.0,"['Chống lại chủ nghĩa thực dân cũ.', 'Nhận viện trợ theo Kế hoạch Mácsan.', 'Có đông đảo nhân dân tham gia.', 'Bùng nổ sớm nhất ở Bắc Phi.']",Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[Answer]
Okay, let's tackle this question. The question is about the anti-colonial movements in Africa after World War II and which of the given options is not a part of those movements. The choices are A, B, C,",
history-2023-302-16,B,multiple_choice,12.0,"['Nhà xuất bản tiến bộ Nam đồng thư xã', 'Mặt trận Dân tộc giải phóng miền Nam Việt Nam', 'tổ chức Việt Nam Quang phục hội', 'Hội Liên hiệp các dân tộc bị áp bức ở Á Đông']",Phong trào Đồng khởi (1959-1960) ở Việt Nam dẫn đến sự ra đời của,1.0,,,,Kết quả / Ý nghĩa / Vai trò,"[B]        
Phong trào Đồng khởi (1959-1960) là phong trào nổi dậy của nhân dân miền Nam Việt Nam chống lại chế độ thực dân Pháp và sau này là chế độ Mỹ - Di",B
history-2024-304-37,C,multiple_choice,12.0,"['Khẳng định sự lớn mạnh và vai trò lãnh đạo cách mạng của giai cấp công nhân.', 'Rèn luyện lực lượng chính trị cho cách mạng.', 'Hình thành trên thực tế liên minh rộng rãi, có các lực lượng dân chủ và tiến bộ.', 'Mang tính chất dân tộc, dân chủ và cách mạng.']",Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt nào sau đây so với những năm 1930 – 1931?,,,1.0,,"So sánh, đối chiếu","[ C ]

The movement from 1936-1939 saw the formation of a broad alliance including democratic and progressive forces, which was a new development compared to the earlier period. This reflects the growing unity and diversity of the revolutionary",D
history-2023-303-40,B,multiple_choice,12.0,"['Làm cho khuynh hướng vô sản ngày càng chiếm ưu thế trong phong trào yêu nước.', 'Chứng tỏ phong trào công nhân đã thống nhất trên phạm vi cả nước.', 'Là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối.', 'Góp phần đưa lí luận giải phóng dân tộc đến với giai cấp tiên phong của cách mạng.']",Phong trào “vô sản hóa” ở Việt Nam (cuối năm 1928) không có ý nghĩa nào sau đây?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[Answer]
Okay, let's tackle this question. The question is about the ""vô sản hóa"" movement in Vietnam at the end of 1928 and which of the options is not a correct significance of this movement. The options",
history-2022-302-15,C,multiple_choice,12.0,"['Bảo vệ căn cứ địa Cao Bằng', 'Bảo vệ chính quyền Xô viết', 'Giải phóng hoàn toàn miền Nam', 'Bảo vệ Khu giải phóng Việt Bắc']",Quân dân miền Nam Việt Nam chiến đấu chống chiến lược Chiến tranh cục bộ (1965-1968) của Mĩ nhằm thực hiện mục tiêu nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]  
The goal of the ""Limited War"" strategy (1965-1968) by the US was to prevent the spread of communism in Southeast Asia, specifically to stop the Viet Cong and North Vietnam from gaining control of",C
history-2023-301-17,D,multiple_choice,12.0,"['Bỉ', 'Marốc', 'Nam Phi', 'Mĩ']",Quốc gia nào sau đây khởi đầu cho cuộc cách mạng khoa học-kĩ thuật hiện đại từ đầu những năm 40 của thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]  
Cuộc cách mạng khoa học-kĩ thuật hiện đại bắt đầu từ Mỹ vào đầu những năm 1940, với các phát minh như máy tính điện tử, radar, và công nghệ vũ trụ. Mỹ là",D
history-2020-302-13,B,multiple_choice,12.0,"['Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.', 'Thụy Điển.']",Quốc gia nào sau đây mở đầu kì nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B] 
Liên Xô là quốc gia đầu tiên phóng vệ tinh nhân tạo nhân tạo ""Sputnik 1"" vào năm 1957, đánh dấu sự bắt đầu của kỷ nguyên chinh phục vũ trụ của lo",B
history-2022-303-22,C,multiple_choice,12.0,"['Cuba', 'Libi', 'Liên Xô', 'Ai Cập']",Quốc gia nào sau đây mở đầu kỉ nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C], [D], [A], [B] 

The correct answer is [C]. The Soviet Union (Liên Xô) was the first country to launch a satellite into space (Sputnik 1) in 195",C
history-2020-304-15,A,multiple_choice,12.0,"['Ấn Độ', 'Việt Nam', 'Lào', 'Campuchia']",Quốc gia nào sau đây tuyên bố độc lập và thành lập nước cộng hòa vào năm 1950?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]  
Việt Nam tuyên bố độc lập và thành lập nước cộng hòa vào năm 1950. Đây là sự kiện quan trọng trong lịch sử Việt Nam, đánh dấu sự kết thúc của thời kỳ thuộc địa Pháp và mở",B
history-2024-301-11,C,multiple_choice,12.0,"['Ai Cập.', 'Ấn Độ.', 'Liên Xô.', 'Thái Lan.']",Quốc gia nào sau đây ở châu Âu chịu hậu quả nặng nề bởi cuộc Chiến tranh thế giới thứ hai (1939-1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] 
Liên Xô là quốc gia chịu hậu quả nặng nề nhất bởi chiến tranh thế giới thứ hai. Liên Xô bị phát xít Đức xâm lược trong thời gian dài, dẫn đến hàng triệu người chết và",C
history-2021-303-16,B,multiple_choice,12.0,"['Trung Quốc.', 'Ai Cập.', 'Ấn Độ.', 'Nhật Bản.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]  
Ấn Độ giành được độc lập từ Anh vào năm 1947 sau Chiến tranh thế giới thứ hai. Ai Cập giành độc lập năm 1952, Trung Quốc giành độc lập năm ",C
history-2021-304-20,D,multiple_choice,12.0,"['Nhật Bản.', 'Trung Quốc.', 'Ấn Độ', 'Libi.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]  
Ấn Độ giành được độc lập từ Anh vào năm 1947 sau Chiến tranh thế giới thứ hai. Nhật Bản (A) và Trung Quốc (B) là các quốc gia ở châu Á, không",C
history-2021-301-14,D,multiple_choice,12.0,"['Ấn Độ', 'Nhật Bản', 'Trung Quốc', 'Môdămbích']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]  
Môdămbích (Mozambique) là một quốc gia ở châu Phi đã giành được độc lập sau Chiến tranh Thế giới thứ hai. Ấn Độ (A) giành độc lập vào năm 1947",D
history-2021-302-6,D,multiple_choice,12.0,"['Nhật Bản.', 'Ấn Độ.', 'Trung Quốc.', 'Ănggola.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]  
Sau Chiến tranh Thế giới thứ hai, nhiều quốc gia ở châu Phi giành được độc lập, trong đó có Angola. Angola giành độc lập từ Bồ Đào Nha vào năm 1975. Các lựa",D
history-2024-304-10,D,multiple_choice,12.0,"['Thái Lan.', 'Mông Cổ.', 'Hàn Quốc.', 'Ai Cập.']","Sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây ở châu Phi giành được độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]  
Ai Cập giành được độc lập sau Chiến tranh thế giới thứ hai. Năm 1952, tướng Gamal Abdel Nasser lãnh đạo một cuộc cách mạng quân sự, chấm dứt sự cai trị của",D
history-2020-301-18,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Tây Ban Nha.', 'Bồ Đào Nha.']","Sau Chiến tranh thế giới thứ hai, thực dân nào sau đây đề ra “phương án Maobátton"" để thực hiện ở Ấn Độ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]  
Phương án Maobátton (Mao Batten) là chính sách của Anh nhằm thực hiện sự tự trị dần dần cho Ấn Độ sau Chiến tranh Thế giới thứ hai, nhằm tránh nổi dậy lớn như ở Việt",B
history-2024-301-7,D,multiple_choice,12.0,"['Libi.', 'Nam Phi.', 'Phần Lan.', 'Cuba.']","Sau Chiến tranh thế giới thứ hai, đế quốc Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D], [A], [B], [C], [D] are the choices. The question is about which country the US helped Batista establish a military dictatorship after WWII. Batista was a dictator in Cuba, so the answer is D.",D
history-2024-304-13,B,multiple_choice,12.0,"['Khôi phục nhà nước phong kiến Việt Nam.', 'Chia cắt lâu dài Việt Nam.', 'Thiết lập chế độ chiếm nô.', 'Xóa bỏ căn cứ địa Bắc Sơn – Võ Nhai.']","Sau Hiệp định Giơnevơ năm 1954 về Đông Dương, đế quốc Mĩ dựng lên chính quyền Ngô Đình Diệm ở miền Nam Việt Nam nhằm thực hiện âm mưu nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"        [B]
Sau Hiệp định Giơnevơ năm 1954, Việt Nam được chia thành hai miền: Bắc và Nam. Mĩ muốn chia cắt lâu dài Việt Nam, do đó đã ủng hộ chính quyền",B
history-2022-302-16,A,multiple_choice,12.0,"['Trung Quốc', 'Achentina', 'Anh', 'Tây Ban Nha']","Sau năm 1991, ở châu Á, Liên bang Nga khôi phục và phát triển quan hệ với",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A] 

Sau năm 1991, khi Liên Xô tan rã, Liên bang Nga đã tập trung vào việc cải thiện quan hệ với các quốc gia láng giềng và các cường quốc lớn.",A
history-2020-302-11,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Cách mạng tháng Mười Nga thành công.', 'Liên minh châu Âu được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[C] 
Cách mạng tháng Mười Nga thành công (1917) đã tạo ra một mô hình cách mạng vô sản, truyền cảm hứng cho các phong trào cách mạng ở nhiều nước, bao gồm Việt Nam",C
history-2021-301-25,D,multiple_choice,12.0,"['Liên hợp quốc được thành lập', 'Hiệp ước an ninh Mĩ-Nhật được kí kết', 'Xu thế toàn cầu hóa xuất hiện', 'Quốc tế Cộng sản được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] 
### Explanation:
Quốc tế Cộng sản được thành lập năm 1919, sau đó đã có ảnh hưởng lớn đến phong trào cách mạng vô sản trên toàn thế giới, bao gồm cả phong trào",D
history-2020-304-18,B,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc', 'Quốc tế Cộng sản được thành lập', 'Liên minh châu Âu được thành lập', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"        [B]
The Quốc tế Cộng sản (Comintern) was established in 1919, which had a significant influence on the Vietnamese revolution during the period 1919-1930. The Comintern provided ideological",B
history-2020-303-12,D,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ hai kết thúc.', 'Liên minh châu Âu được thành lập.', 'Cách mạng vô sản ở Nga thành công.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] 
Cách mạng vô sản ở Nga thành công (Cuộc cách mạng tháng Mười năm 1917) đã tạo ra một mô hình cách mạng mới, ảnh hưởng sâu sắc đến phong trào cách mạng thế",D
history-2020-301-13,C,multiple_choice,12.0,"['Liên minh châu Âu được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Nước Nga Xô viết ra đời.', 'Chiến tranh thế giới thứ hai kết thúc.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[C]

Sự kiện Nước Nga Xô viết ra đời (C) có ảnh hưởng lớn đến cách mạng Việt Nam thời kỳ 1919-1930. Cách mạng tháng Mười Nga năm 19",C
history-2021-302-29,A,multiple_choice,12.0,"['Nước Nga Xô viết được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.', 'Hiệp ước an ninh Mĩ Nhật được kí kết.', 'Liên hợp quốc được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[A] 

Sự kiện Nước Nga Xô viết được thành lập (1917) đã tạo ra ảnh hưởng sâu sắc đến phong trào cách mạng vô sản trên toàn thế giới, bao gồm cả Việt Nam.",A
history-2021-303-29,B,multiple_choice,12.0,"['Hiệp ước an ninh Mĩ-Nhật được kí kết.', 'Quốc tế Cộng sản được thành lập.', 'Liên hợp quốc được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[B]  
Bản chất của cách mạng Việt Nam thời kỳ 1919-1930 là cách mạng dân tộc dân chủ nhân dân, có sự ảnh hưởng trực tiếp từ Cách mạng tháng Mười Nga năm 1",B
history-2021-303-23,B,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] 

Chiến tranh thế giới thứ hai bùng nổ vào năm 1939, tạo ra bối cảnh quốc tế phức tạp, ảnh hưởng đến các phong trào cách mạng trên toàn thế giới, bao",B
history-2021-302-24,A,multiple_choice,12.0,"['Phát xít Đức đầu hàng phe Đồng minh', 'Liên Xô phóng thành công vệ tinh nhân tạo', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời', 'Nước Cộng hòa Ấn Độ được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"[C] 
Cách mạng Việt Nam trong giai đoạn 1939-1945 chịu ảnh hưởng trực tiếp từ Cách mạng Tháng Tám năm 1945, nhưng cũng có sự tác động từ các sự kiện",C
history-2021-301-30,D,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập', 'Liên Xô phóng thành công vệ tinh nhân tạo', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.', 'Quân phiệt Nhật Bản đầu hàng Đồng minh']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"[C]  
Sự kiện nước Cộng hòa Nhân dân Trung Hoa ra đời năm 1949 đã ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945 bằng cách cung cấp",C
history-2021-304-26,A,multiple_choice,12.0,"['Quân Đồng minh chiến thắng phe phát xít.', 'Nước Cộng hòa Ấn Độ được thành lập.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"        [D]

The establishment of the People's Republic of China in 1949 had a significant impact on the Vietnamese revolution during 1939-1945 by providing a model of socialist revolution and inspiring the Vietnamese Communist",D
history-2023-303-23,C,multiple_choice,12.0,"['Đồng loạt hoàn thành cải cách ruộng đất.', 'Đồng loạt lật đổ chế độ phong kiến.', 'Tổ chức thành công Hội nghị cấp cao.', 'Lần lượt gia nhập tổ chức ASEAN.']",Sự kiện nào sau đây biểu thị quyết tâm đoàn kết chiến đấu chống Mĩ của nhân dân ba nước Việt -Lào-Campuchia trong giai đoạn 1969-1973?,,1.0,,,Sự kiện / Hoạt động,"[C]  
Hội nghị cấp cao giữa ba nước Việt Nam, Lào và Campuchia trong giai đoạn 1969-1973 là sự kiện thể hiện quyết tâm đoàn kết chiến đấu chống Mỹ. Đây",C
history-2021-302-21,A,multiple_choice,12.0,"['Hội đồng tương trợ kinh tế (SEV) ra đời', 'Hệ thống Vécxai-Oasinhtơn được thiết lập', 'Chiến tranh thế giới thứ nhất kết thúc', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"        [B]
Hệ thống Vécxai-Oasinhtơn (Vécxai - Washington) được thiết lập vào năm 1947, đánh dấu sự hình thành của hai khối đối đầu trong Chiến tranh lạnh:",B
history-2021-301-21,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc', 'Chiến tranh thế giới thứ hai bùng nổ', 'Tổ chức Hiệp ước Vácsava được thành lập', 'Hệ thống Vécxai-Oasinhtơn được thiết lập']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"[C]  
Tổ chức Hiệp ước Vácsava (Warsaw Pact) được thành lập vào năm 1955, trong thời kỳ Chiến tranh Lạnh. Đây là liên minh quân sự của các nước xã hội",C
history-2021-303-5,A,multiple_choice,12.0,"['Mĩ thực hiện Kế hoạch Mácsan.', 'Hệ thống Vécxai-Oasinhtơn được thiết lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ nhất kết thúc.']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"        [B]

The Chiến tranh lạnh (1947-1989) là thời kỳ sau Chiến tranh thế giới thứ hai (kết thúc năm 1945). Kế hoạch Mácsan (1",B
history-2021-304-15,D,multiple_choice,12.0,"['Hệ thống Vécxai-Oasinhtơn được thiết lập.', 'Chiến tranh thế giới thứ nhất kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"[D] 

Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) được thành lập vào năm 1949, trong thời kỳ Chiến tranh Lạnh. Các sự kiện khác như Hệ thống Vécxai-Oasin",D
history-2023-302-23,B,multiple_choice,12.0,"['Sự ra đời của Diễn đàn hợp tác Á-Âu', 'Chiến tranh thế giới thứ hai kết thúc', 'Xu thế toàn cầu hóa diễn ra mạnh mẽ', 'Hiệp hội các quốc gia Đông Nam Á ra đời']",Sự kiện nào sau đây tác động đến sự phát triển kinh tế Mĩ trong những năm 1945-1950?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] 

Sự kiện chiến tranh thế giới thứ hai kết thúc vào năm 1945 đã tạo điều kiện cho Mĩ phát triển kinh tế mạnh mẽ trong những năm sau đó. Sau chiến tranh, Mĩ trở",B
history-2023-301-26,A,multiple_choice,12.0,"['Vua Bảo Đại tuyên bố thoái vị', 'Sài Gòn giành được chính quyền', 'Hiệp định Sơ bộ được kí kết', 'Hà Nội giành được chính quyền']",Sự kiện nào sau đây đánh dấu chế độ phong kiến Việt Nam hoàn toàn sụp đổ?,,1.0,,,Sự kiện / Hoạt động,"        [A]

Vua Bảo Đại tuyên bố thoái vị vào năm 1945, đánh dấu sự sụp đổ hoàn toàn của chế độ phong kiến Việt Nam. Đây là sự kiện kết thúc chính quyền phong kiến",A
history-2020-301-36,A,multiple_choice,12.0,"['sự thành công trong thực tế của chiến lược đại đoàn kết dân tộc,', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,"[D] 
The Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một tổ chức văn hóa được thành lập trong bối cảnh kháng chiến chống Pháp, thể hiện việc thực hiện quan điểm “văn hóa hóa",D
