,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
239,history-2022-304-32,B,multiple_choice,12.0,"['Quan hệ sản xuất phong kiến bị xóa bỏ, mở đường cho quan hệ sản xuất mới.', 'Cơ cấu kinh tế thay đổi theo hướng tăng dần tỉ trọng ngành công nghiệp.', 'Ngành công nghiệp ra đời nhưng không được áp dụng khoa học kĩ thuật.', 'Phương thức sản xuất tư bản chủ nghĩa bắt đầu được du nhập và mở rộng.']",Nội dung nào sau đây phản ánh đúng sự chuyển biến của nền kinh tế Việt Nam trong những năm 20 của thế kỉ XX?,,,1.0,,Đánh giá,"
model
[A]

**Reasoning:**

The 1920s in Vietnam were a period of significant upheaval and transition. The French colonial",A
240,history-2022-302-34,D,multiple_choice,12.0,"['Buộc Mĩ xuống thang chiến tranh và chấp nhận quay lại đàm phán tại Hội nghị Pari.', 'Lần đầu khẳng định bạo lực là con đường duy nhất giải phóng miền Nam.', 'Chuyển cách mạng miền Nam từ thể giữ gìn lực lượng sang thể tiến công.', 'Tạo cơ sở đánh giá toàn diện tương quan lực lượng để mở cuộc tiến công chiến lược.']",Nội dung nào sau đây phản ánh đúng tác động của chiến thắng Đường 14 Phước Long (đầu năm 1975) đối với tiến trình cách mạng miền Nam Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,".
        ### Answer:
model
[A]

**Reasoning:**

The Battle of Route 14 (Phước Long) in early 1975 was a",A
241,history-2022-301-35,D,multiple_choice,12.0,"['Giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.', 'Lật đổ chế độ phong kiến và xóa bỏ được mọi tàn dư của chế độ cũ.', 'Đóng góp vào cuộc đấu tranh chống phát xít của các nước xã hội chủ nghĩa.', 'Đóng góp vào sự nghiệp chung của các lực lượng tiến bộ trên thế giới.']",Nội dung nào sau đây phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,,1.0,,Đánh giá,"] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:**

While the other options have elements of truth regarding Vietnam's historical context, only option B accurately reflects a",D
242,history-2022-303-31,D,multiple_choice,12.0,"['Lật đổ chế độ phong kiến và xóa bỏ được mọi tàn dư của xã hội cũ', 'Tham gia cuộc đấu tranh chống phát xít của các nước xã hội chủ nghĩa.', 'Giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.', 'Đóng góp vào sự nghiệp đấu tranh vì quyền sống của con người.']",Nội dung nào sau đây phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,,1.0,,Đánh giá," [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

While options B, C, and D represent important aspects of the broader struggle for national liberation and social justice",B
243,history-2022-301-38,C,multiple_choice,12.0,"['Chuyển hướng chiến lược từ đấu tranh chính trị sang đấu tranh vũ trang.', 'Xây dựng đội quân chính trị làm yếu tố quyết định thắng lợi cuối cùng.', 'Con đường giải phóng miền Nam là tiến công bằng bạo lực cách mạng.', 'Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao.']",Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,,,1.0,,"So sánh, đối chiếu","[D]

**Reasoning:**

The 15th Plenum (January 1959) and the 21st Plenum",D
244,history-2022-303-33,C,multiple_choice,12.0,"['Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao', 'Xây dựng đội quân chính trị làm yếu tố quyết định thắng lợi cuối cùng', 'Sử dụng sức mạnh bạo lực cách mạng để tiến công đối phương', 'Chuyển hướng chiến lược từ đấu tranh chính trị sang đấu tranh vũ trang.']",Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,,,1.0,,"So sánh, đối chiếu"," repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

Both the 15th and 21st Congresses of the Communist Party of Vietnam were pivotal",A
245,history-2024-304-39,B,multiple_choice,12.0,"['Kết hợp chủ nghĩa Mác – Lênin với phong trào công nhân trong xây dựng chính đảng vô sản.', 'Giải quyết mối quan hệ giữa các nhiệm vụ, lực lượng tham gia và tiến trình làm cách mạng.', 'Xác định lực lượng thanh niên và trí thức tiểu tư sản là hạt nhân để truyền bá lí luận cách mạng.', 'Xác định phương hướng chiến lược, giai cấp lãnh đạo và động lực đưa cách mạng tiến lên.']","Nội dung nào sau đây phản ánh đúng việc Nguyễn Ái Quốc vận dụng sáng tạo chủ nghĩa
Mác – Lênin vào quá trình chuẩn bị và xây dựng đường lối cứu nước cho dân tộc Việt Nam (1920-1930)?",,,1.0,,Đánh giá,"[D]

**Reasoning:**

Nguyễn Ái Quốc’s application of Marxism-Leninism during the 1920",D
246,history-2022-303-36,C,multiple_choice,12.0,"['Chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.', 'Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.', 'Buộc Mĩ xuống thang chiến tranh, mở ra bước ngoặt của cuộc kháng chiến', 'Buộc Mĩ phải quay lại đàm phán ở Pari để bàn về việc chấm dứt chiến tranh.']",Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

The Tet Offensive (Mậu Thân 1968) was a pivotal moment in the Vietnam",C
247,history-2022-301-40,B,multiple_choice,12.0,"['Buộc Mĩ phải quay lại đàm phán ở Pari để bàn về việc chấm dứt chiến tranh.', 'Mở ra khả năng sớm kết thúc chiến tranh thông qua con đường đàm phán.', 'Chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.', 'Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.']",Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:** The Spring 1968 Offensive (Mậu Thân) was a pivotal moment in the Vietnam War",C
248,history-2024-303-25,A,multiple_choice,12.0,"['Cổ vũ phong trào giải phóng dân tộc ở các thuộc địa.', 'Đánh dấu chủ nghĩa xã hội trở thành hệ thống thế giới.', 'Đã xóa bỏ hoàn toàn chủ nghĩa phát xít trên thế giới.', 'Đánh dấu sự sụp đổ hoàn toàn của chủ nghĩa thực dân.']",Nội dung nào sau đây phản ánh đúng ý nghĩa quốc tế của cuộc Cách mạng tháng Mười Nga năm 1917?,,1.0,,,Kết quả / Ý nghĩa / Vai trò," [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:** The October Revolution had a profound impact on anti-colonial movements worldwide. The Bolsheviks, in their rhetoric and",B
249,history-2023-302-32,C,multiple_choice,12.0,"['Chuẩn bị đầy đủ các điều kiện cho giai cấp vô sản thành lập một chính đảng.', 'Xây dựng một lực lượng cách mạng hùng hậu để đi đến thành lập chính đảng vô sản.', 'Rèn luyện đội ngũ tiểu tư sản trí thức tham gia vào các tổ chức cách mạng sau này.', 'Lôi cuốn đông đảo các giai cấp, tầng lớp tham gia, đặc biệt là nông dân']",Nội dung nào sau đây phản ánh đúng đóng góp của phong trào yêu nước theo khuynh hướng dân chủ tư sản ở Việt Nam trong những năm 1919-1925?,,,1.0,,Đánh giá,"[C]

**Reasoning:**

The movement of patriotic movements with a bourgeois-democratic trend in Vietnam during 1919-1",C
250,history-2021-303-4,C,multiple_choice,12.0,"['Tiến hành khai thác mỏ than.', 'Mở rộng diện tích trồng lúa.', 'Mở trường học theo lối mới.', 'Phổ cập giáo dục trung học.']",Nội dung nào sau đây thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

Phan Châu Trinh, as a leading figure in the Dong Hoi Movement (Duy tân), focused",A
251,history-2021-304-14,C,multiple_choice,12.0,"['Phổ cập giáo dục trung học', 'Mở rộng diện tích trồng lúa', 'Mở lớp dạy chữ Quốc ngữ', 'Tiến hành khai thác mỏ than']",Nội dung nào sau đây thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trình khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," respond with a single letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

Phan Châu Trình, as a leading figure in the early stages of the Dongtai Movement (a",A
252,history-2021-302-11,A,multiple_choice,12.0,"['Lên án những hủ tục phong kiến.', 'Phổ cập giáo dục trung học.', 'Tiến hành khai thác mỏ than.', 'Mở rộng diện tích trồng lúa.']",Nội dung nào sau đây thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]

**Reasoning:**

Phan Châu Trinh và các nhà văn hóa yêu nước thời kỳ Duy Tân tập trung vào việc cải",A
253,history-2021-301-6,B,multiple_choice,12.0,"['Mở rộng diện tích trồng lúa.', 'Vận động cải cách trang phục', 'Phổ cập giáo dục trung học.', 'Tiến hành khai thác mỏ than.']",Nội dung nào sau đây thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"model
[B]

**Reasoning:**

Phan Châu Trinh và các nhà văn hóa thời Duy Tân tập trung vào việc cải thiện văn hóa",B
254,history-2024-301-13,D,multiple_choice,12.0,"['các công ti xuyên quốc gia.', 'chính đảng vô sản.', 'các tổ chức cộng sản.', 'đông đảo nhân dân.']",Phong trào Cần vương (cuối thế kỉ XIX) ở Việt Nam có sự tham gia của,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The Cần Vương movement (late 19th century) was primarily driven by the French colonial expansion",A
255,history-2021-301-18,D,multiple_choice,12.0,"['Đông Dương Cộng sản liên đoàn được thành lập', 'Việt Nam Quốc dân đàng hoàn toàn tan rã', 'khởi nghĩa Yên Bái hoàn toàn thất bại', 'thực dân Pháp cơ bản hoàn thành xâm lược Việt Nam']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân," Answer:
model
[A]

**Reasoning:**

The Cần Vương movement (roughly translates to ""Need to Restore"") was a resurgence of resistance among the",A
256,history-2021-304-19,D,multiple_choice,12.0,"['khởi nghĩa Yên Bái hoàn toàn thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đáng hoàn toàn tan rã.', 'triều Nguyễn kí với Pháp bản Hiệp ước Hácmăng.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân," [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The Cần Vương movement (roughly translates to ""Need to Restore"") was a patriotic uprising in southern Vietnam",D
257,history-2021-303-21,A,multiple_choice,12.0,"['phái chủ chiến phản công quân Pháp tại Huế thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The Cần Vương movement (roughly translates to ""Need to Restore"") was a resurgence of resistance against French",D
258,history-2021-302-5,A,multiple_choice,12.0,"['triều đình Huế kí với Pháp bản Hiệp ước Patonốt.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân," [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The Cần Vương movement (literally ""need to restore the king"") was a patriotic uprising in Annam",D
259,history-2021-301-35,B,multiple_choice,12.0,"['Không giải quyết quyền tới giai cấp để tập trung vào vấn đề dân tộc.', 'Phải xây dựng một mặt trận dân tộc thống nhất rộng rãi.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh khởi nghĩa khi có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B]

**Reasoning:**

The 1930-1931 uprising (also known as the Dong Minh Tay Q",B
260,history-2021-303-33,D,multiple_choice,12.0,"['Chỉ phát lệnh tổng khởi nghĩa khi có sự giúp đỡ từ bên ngoài.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Sử dụng bạo lực cách mạng để giành và giữ vững chính quyền.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"
model
[B]

**Reasoning:**

The 1930-1931 movement, also known as the Dong Minh Tay,",B
261,history-2021-304-40,B,multiple_choice,12.0,"['Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Giải quyết đúng đắn mối quan hệ giữa các lợi ích dân tộc và giai cấp.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B]

**Reasoning:**

The 1930-1931 movement (also known as the Dong Minh Tay)",B
262,history-2021-302-38,B,multiple_choice,12.0,"['Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Xây dựng liên minh công nông là vấn đề chiến lược của cách mạng.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"model
[B]

**Reasoning:**

The 1930-1931 movement, also known as the Dong Minh Tay,",B
263,history-2020-301-33,A,multiple_choice,12.0,"['dựa vào lực lượng chính trị quần chúng.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","### Answer:
model
[A]

**Reasoning:**

All three movements – the 1930-31 Democratic Movement, the 193",A
264,history-2020-303-34,B,multiple_choice,12.0,"['đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'hướng tới mục tiêu giải phóng dân tộc.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'sử dụng hình thức đấu tranh vũ trang.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","model
[B]

**Reasoning:**

All three movements – the 1930-1931, 1936",B
265,history-2020-302-38,A,multiple_choice,12.0,"['đấu tranh đòi các quyền lợi cho dân tộc', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu', 'tạm gác khẩu hiệu cách mạng ruộng đất', 'sử dụng hình thức đấu tranh vũ trang']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","
model
[A]

**Reasoning:**

All three movements – the 1930-31, 1936-3",A
266,history-2020-304-37,A,multiple_choice,12.0,"['đấu tranh chống lại kẻ thù của dân tộc.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[D]

**Reasoning:**

All three movements – the 1930-31 Democratic Movement, the 193",D
267,history-2022-301-28,B,multiple_choice,12.0,"['Chống lại chủ nghĩa thực dân cũ.', 'Nhận viện trợ theo Kế hoạch Mácsan.', 'Có đông đảo nhân dân tham gia.', 'Bùng nổ sớm nhất ở Bắc Phi.']",Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:** The primary and defining characteristic of the post-World War II independence movements in Africa was their struggle *against*",D
268,history-2023-302-16,B,multiple_choice,12.0,"['Nhà xuất bản tiến bộ Nam đồng thư xã', 'Mặt trận Dân tộc giải phóng miền Nam Việt Nam', 'tổ chức Việt Nam Quang phục hội', 'Hội Liên hiệp các dân tộc bị áp bức ở Á Đông']",Phong trào Đồng khởi (1959-1960) ở Việt Nam dẫn đến sự ra đời của,1.0,,,,Kết quả / Ý nghĩa / Vai trò," D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:**

The 1959-1960 Tết (New Year) Offensive, known as the",A
269,history-2024-304-37,C,multiple_choice,12.0,"['Khẳng định sự lớn mạnh và vai trò lãnh đạo cách mạng của giai cấp công nhân.', 'Rèn luyện lực lượng chính trị cho cách mạng.', 'Hình thành trên thực tế liên minh rộng rãi, có các lực lượng dân chủ và tiến bộ.', 'Mang tính chất dân tộc, dân chủ và cách mạng.']",Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt nào sau đây so với những năm 1930 – 1931?,,,1.0,,"So sánh, đối chiếu","[C]

**Reasoning:**

The period 1936-1939 saw the formation of the Việt Minh, a",C
270,history-2023-303-40,B,multiple_choice,12.0,"['Làm cho khuynh hướng vô sản ngày càng chiếm ưu thế trong phong trào yêu nước.', 'Chứng tỏ phong trào công nhân đã thống nhất trên phạm vi cả nước.', 'Là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối.', 'Góp phần đưa lí luận giải phóng dân tộc đến với giai cấp tiên phong của cách mạng.']",Phong trào “vô sản hóa” ở Việt Nam (cuối năm 1928) không có ý nghĩa nào sau đây?,,,1.0,,Kết quả / Ý nghĩa / Vai trò," Answer:
model
[D]

**Reasoning:**

The ""vô sản hóa"" movement (literally ""proletarianization"") in late 19",D
271,history-2022-302-15,C,multiple_choice,12.0,"['Bảo vệ căn cứ địa Cao Bằng', 'Bảo vệ chính quyền Xô viết', 'Giải phóng hoàn toàn miền Nam', 'Bảo vệ Khu giải phóng Việt Bắc']",Quân dân miền Nam Việt Nam chiến đấu chống chiến lược Chiến tranh cục bộ (1965-1968) của Mĩ nhằm thực hiện mục tiêu nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

The US’s “Operation Rolling Thunder” and the broader “Vietnam War” (often referred to as",A
272,history-2023-301-17,D,multiple_choice,12.0,"['Bỉ', 'Marốc', 'Nam Phi', 'Mĩ']",Quốc gia nào sau đây khởi đầu cho cuộc cách mạng khoa học-kĩ thuật hiện đại từ đầu những năm 40 của thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]

The United States, particularly through its involvement in World War II and the subsequent Manhattan Project, is widely considered to have initiated the modern",D
273,history-2020-302-13,B,multiple_choice,12.0,"['Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.', 'Thụy Điển.']",Quốc gia nào sau đây mở đầu kì nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,":
model
[B]

Reasoning: The Soviet Union launched Sputnik 1, the first artificial satellite to orbit the Earth, on October 4, ",B
274,history-2022-303-22,C,multiple_choice,12.0,"['Cuba', 'Libi', 'Liên Xô', 'Ai Cập']",Quốc gia nào sau đây mở đầu kỉ nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," or choices.
        ### Answer:
model
[C]

Reasoning: The Soviet Union (Liên Xô) launched Sputnik 1, the first artificial satellite to orbit the Earth, in",C
275,history-2020-304-15,A,multiple_choice,12.0,"['Ấn Độ', 'Việt Nam', 'Lào', 'Campuchia']",Quốc gia nào sau đây tuyên bố độc lập và thành lập nước cộng hòa vào năm 1950?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        ### Answer:
model
[B]

Việt Nam tuyên bố độc lập và thành lập nước Cộng hòa Dân chủ Nhân dân Việt Nam vào ngày 2 tháng ",B
276,history-2024-301-11,C,multiple_choice,12.0,"['Ai Cập.', 'Ấn Độ.', 'Liên Xô.', 'Thái Lan.']",Quốc gia nào sau đây ở châu Âu chịu hậu quả nặng nề bởi cuộc Chiến tranh thế giới thứ hai (1939-1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

**Reasoning:** The Soviet Union (Liên Xô) suffered the most devastating consequences of World War II. It endured massive territorial",C
277,history-2021-303-16,B,multiple_choice,12.0,"['Trung Quốc.', 'Ai Cập.', 'Ấn Độ.', 'Nhật Bản.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," or choices.
        ### Answer:
model
[B]

**Reasoning:** After World War II, Egypt gained independence in 1952. The other options are incorrect: China",B
278,history-2021-304-20,D,multiple_choice,12.0,"['Nhật Bản.', 'Trung Quốc.', 'Ấn Độ', 'Libi.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

Following World War II, India gained independence in 1947. Japan was defeated and occupied by",C
279,history-2021-301-14,D,multiple_choice,12.0,"['Ấn Độ', 'Nhật Bản', 'Trung Quốc', 'Môdămbích']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," the question or choices.
        ### Answer:
model
[D]

Môdămbích (present-day Zambia) gained independence in 1964 after being a British colony.",D
280,history-2021-302-6,D,multiple_choice,12.0,"['Nhật Bản.', 'Ấn Độ.', 'Trung Quốc.', 'Ănggola.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,".
        ### Answer:
model
[B]

**Reasoning:** Following World War II, India gained independence in 1947. Japan was defeated and occupied by Allied",B
281,history-2024-304-10,D,multiple_choice,12.0,"['Thái Lan.', 'Mông Cổ.', 'Hàn Quốc.', 'Ai Cập.']","Sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây ở châu Phi giành được độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"
        ### Answer:
model
[D]

**Reasoning:**

Following World War II, Egypt gained independence from British rule in 1952. The other options",D
282,history-2020-301-18,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Tây Ban Nha.', 'Bồ Đào Nha.']","Sau Chiến tranh thế giới thứ hai, thực dân nào sau đây đề ra “phương án Maobátton"" để thực hiện ở Ấn Độ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

The British government proposed the “Maobattion Plan” (also known as the “Mountbatten Plan”) in 1",B
283,history-2024-301-7,D,multiple_choice,12.0,"['Libi.', 'Nam Phi.', 'Phần Lan.', 'Cuba.']","Sau Chiến tranh thế giới thứ hai, đế quốc Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"model
[D]

The United States supported the establishment of a military dictatorship under Fulgencio Batista in Cuba after World War II. This support, primarily",D
284,history-2024-304-13,B,multiple_choice,12.0,"['Khôi phục nhà nước phong kiến Việt Nam.', 'Chia cắt lâu dài Việt Nam.', 'Thiết lập chế độ chiếm nô.', 'Xóa bỏ căn cứ địa Bắc Sơn – Võ Nhai.']","Sau Hiệp định Giơnevơ năm 1954 về Đông Dương, đế quốc Mĩ dựng lên chính quyền Ngô Đình Diệm ở miền Nam Việt Nam nhằm thực hiện âm mưu nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[B]

**Reasoning:** The Geneva Accords of 1954, which ended the First Indochina War, stipulated a",B
285,history-2022-302-16,A,multiple_choice,12.0,"['Trung Quốc', 'Achentina', 'Anh', 'Tây Ban Nha']","Sau năm 1991, ở châu Á, Liên bang Nga khôi phục và phát triển quan hệ với",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:** Following the dissolution of the Soviet Union in 1991, Russia (the successor state to the USSR",A
286,history-2020-302-11,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Cách mạng tháng Mười Nga thành công.', 'Liên minh châu Âu được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân," repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The events of 1919-1930 in Vietnam were profoundly shaped by the aftermath",A
