id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen3-0.6B_response,Qwen/Qwen3-0.6B_answer
history-2021-303-33,D,multiple_choice,12.0,"['Chỉ phát lệnh tổng khởi nghĩa khi có sự giúp đỡ từ bên ngoài.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Sử dụng bạo lực cách mạng để giành và giữ vững chính quyền.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [B]  
    Reasoning:  
    - Phong trào 1930-1931 trong việc giải quyết dân chủ trước khi thực hiện dân tộc.  
    - Đây là một bước quan trọng trong",B
history-2021-304-40,B,multiple_choice,12.0,"['Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Giải quyết đúng đắn mối quan hệ giữa các lợi ích dân tộc và giai cấp.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [A]  
    Reasoning:  
    - Phong trào cách mạng 1930-1931 emphasized the importance of democratic governance before national liberation.  
    - It showed that the leader must first resolve the",A
history-2021-302-38,B,multiple_choice,12.0,"['Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Xây dựng liên minh công nông là vấn đề chiến lược của cách mạng.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [B]  
    Reasoning:  
    - Phong trào 1930-1931 đã thể hiện sự chú trọng dân tộc và xây dựng cơ sở chính trị.  
    - Việc tập trung vào",B
history-2020-301-33,A,multiple_choice,12.0,"['dựa vào lực lượng chính trị quần chúng.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [A]  
    Reasoning:  
    - All three movements showed the Communist Party of Vietnam’s leadership in both political and armed struggles.  
    - They affirmed the leading role of the revolutionary party in organizing the masses.  
    =>",A
history-2020-303-34,B,multiple_choice,12.0,"['đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'hướng tới mục tiêu giải phóng dân tộc.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'sử dụng hình thức đấu tranh vũ trang.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [A]  
    Reasoning:  
    - All three movements affirmed the Communist Party of Vietnam's leadership in organizing the masses.  
    - They emphasized the role of the revolutionary party in leading the people.  
    - Correct answer:",A
history-2020-302-38,A,multiple_choice,12.0,"['đấu tranh đòi các quyền lợi cho dân tộc', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu', 'tạm gác khẩu hiệu cách mạng ruộng đất', 'sử dụng hình thức đấu tranh vũ trang']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [A]

    Reasoning:  
    - All three movements showed the Communist Party of Vietnam’s leadership in both political and armed struggles.  
    - They affirmed the leading role of the revolutionary party in organizing the masses.  
    - Correct",A
history-2020-304-37,A,multiple_choice,12.0,"['đấu tranh chống lại kẻ thù của dân tộc.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [A]

    Reasoning:  
    - All three movements affirmed the Communist Party of Vietnam's leadership in both political and armed struggles.  
    - They emphasized the role of the revolutionary party in organizing the masses.  
    => Correct answer",A
history-2022-301-28,B,multiple_choice,12.0,"['Chống lại chủ nghĩa thực dân cũ.', 'Nhận viện trợ theo Kế hoạch Mácsan.', 'Có đông đảo nhân dân tham gia.', 'Bùng nổ sớm nhất ở Bắc Phi.']",Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào trong A.  
    - A. Chống lại chủ nghĩa thực",A
history-2023-302-16,B,multiple_choice,12.0,"['Nhà xuất bản tiến bộ Nam đồng thư xã', 'Mặt trận Dân tộc giải phóng miền Nam Việt Nam', 'tổ chức Việt Nam Quang phục hội', 'Hội Liên hiệp các dân tộc bị áp bức ở Á Đông']",Phong trào Đồng khởi (1959-1960) ở Việt Nam dẫn đến sự ra đời của,1.0,,,,Kết quả / Ý nghĩa / Vai trò,"    [B]  
    Reasoning:  
    - Phong trào Đồng khởi (1959-1960) led to the establishment of the Nationalist Front for the Liberation of the North of Vietnam.  
    -",B
history-2024-304-37,C,multiple_choice,12.0,"['Khẳng định sự lớn mạnh và vai trò lãnh đạo cách mạng của giai cấp công nhân.', 'Rèn luyện lực lượng chính trị cho cách mạng.', 'Hình thành trên thực tế liên minh rộng rãi, có các lực lượng dân chủ và tiến bộ.', 'Mang tính chất dân tộc, dân chủ và cách mạng.']",Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt nào sau đây so với những năm 1930 – 1931?,,,1.0,,"So sánh, đối chiếu","    [D]  
    Reasoning:  
    - Phong trào trong những năm 1936-1939 có tính chất dân tộc, dân chủ và cách mạng hơn các phong trào trước đó.  
",D
history-2023-303-40,B,multiple_choice,12.0,"['Làm cho khuynh hướng vô sản ngày càng chiếm ưu thế trong phong trào yêu nước.', 'Chứng tỏ phong trào công nhân đã thống nhất trên phạm vi cả nước.', 'Là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối.', 'Góp phần đưa lí luận giải phóng dân tộc đến với giai cấp tiên phong của cách mạng.']",Phong trào “vô sản hóa” ở Việt Nam (cuối năm 1928) không có ý nghĩa nào sau đây?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [B]  
    Reasoning:  
    - Phong trào “vô sản hóa” ở Việt Nam (cuối năm 1928) là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền b",B
history-2022-302-15,C,multiple_choice,12.0,"['Bảo vệ căn cứ địa Cao Bằng', 'Bảo vệ chính quyền Xô viết', 'Giải phóng hoàn toàn miền Nam', 'Bảo vệ Khu giải phóng Việt Bắc']",Quân dân miền Nam Việt Nam chiến đấu chống chiến lược Chiến tranh cục bộ (1965-1968) của Mĩ nhằm thực hiện mục tiêu nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [C]  
    Reasoning:  
    - The Vietnam War (1965-1968) was fought to defend the South Vietnamese government.  
    - The goal was to protect the South Vietnamese government, not to",C
history-2023-301-17,D,multiple_choice,12.0,"['Bỉ', 'Marốc', 'Nam Phi', 'Mĩ']",Quốc gia nào sau đây khởi đầu cho cuộc cách mạng khoa học-kĩ thuật hiện đại từ đầu những năm 40 của thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - Vietnam started its scientific and technological revolution in the early 1940s.  
    - The country was the first to establish a scientific and technological system after the 40s",A
history-2020-302-13,B,multiple_choice,12.0,"['Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.', 'Thụy Điển.']",Quốc gia nào sau đây mở đầu kì nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - Hà Lan là quốc gia đầu tiên mở đầu vào vũ trụ.  
    - Các quốc gia khác như Liên Xô và Thụy Sĩ sau đó phát triển.  
    =>",A
history-2022-303-22,C,multiple_choice,12.0,"['Cuba', 'Libi', 'Liên Xô', 'Ai Cập']",Quốc gia nào sau đây mở đầu kỉ nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - The first space station was built in Cuba in 1961.  
    - The first satellite was launched by the Soviet Union in 1957.  
    - The",D
history-2020-304-15,A,multiple_choice,12.0,"['Ấn Độ', 'Việt Nam', 'Lào', 'Campuchia']",Quốc gia nào sau đây tuyên bố độc lập và thành lập nước cộng hòa vào năm 1950?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - Việt Nam was the first country to officially declare independence and establish a communist state in 1950.  
    - The other countries (India, Laos, and Cambodia) did not",B
history-2024-301-11,C,multiple_choice,12.0,"['Ai Cập.', 'Ấn Độ.', 'Liên Xô.', 'Thái Lan.']",Quốc gia nào sau đây ở châu Âu chịu hậu quả nặng nề bởi cuộc Chiến tranh thế giới thứ hai (1939-1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [C]  
    Reasoning:  
    - During World War II, the Soviet Union suffered the most casualties and was the most affected country.  
    - The Soviet Union was the only major power that entered the war and was the most",C
history-2021-303-16,B,multiple_choice,12.0,"['Trung Quốc.', 'Ai Cập.', 'Ấn Độ.', 'Nhật Bản.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - After World War II, Egypt, not China, was the only country in Africa to gain independence.  
    - China was part of the Axis powers after WWII and never gained independence.  
",B
history-2021-304-20,D,multiple_choice,12.0,"['Nhật Bản.', 'Trung Quốc.', 'Ấn Độ', 'Libi.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - After WWII, countries like Libe (Libya) gained independence.  
    - The answer is D.  
    => Correct answer: D
    ``` 

    ``` 

    Answer",D
history-2021-301-14,D,multiple_choice,12.0,"['Ấn Độ', 'Nhật Bản', 'Trung Quốc', 'Môdămbích']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - After WWII, the African continent was liberated by the African National Congress.  
    - Mombasa was a significant city in the region.  
    => Correct answer: D  

    --",D
history-2021-302-6,D,multiple_choice,12.0,"['Nhật Bản.', 'Ấn Độ.', 'Trung Quốc.', 'Ănggola.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - After WWII, the African continent was united into a single country.  
    - The only African country that achieved independence was Angola.  
    => Correct answer: D  
    [D]",D
history-2024-304-10,D,multiple_choice,12.0,"['Thái Lan.', 'Mông Cổ.', 'Hàn Quốc.', 'Ai Cập.']","Sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây ở châu Phi giành được độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - After World War II, Egypt was the only country in Africa to achieve independence.  
    - It gained independence in 1941 after the defeat of France and the British.  
",D
history-2020-301-18,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Tây Ban Nha.', 'Bồ Đào Nha.']","Sau Chiến tranh thế giới thứ hai, thực dân nào sau đây đề ra “phương án Maobátton"" để thực hiện ở Ấn Độ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - The ""Maobátton"" agreement was proposed by the British.  
    - It aimed to resolve the conflict between British colonial rule and India's independence movement.  
    => Correct answer",B
history-2024-301-7,D,multiple_choice,12.0,"['Libi.', 'Nam Phi.', 'Phần Lan.', 'Cuba.']","Sau Chiến tranh thế giới thứ hai, đế quốc Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - After WWII, the U.S. provided military support to Batixta in Namibia.  
    - Namibia became a colony in 1961, and Batixta was",B
history-2024-304-13,B,multiple_choice,12.0,"['Khôi phục nhà nước phong kiến Việt Nam.', 'Chia cắt lâu dài Việt Nam.', 'Thiết lập chế độ chiếm nô.', 'Xóa bỏ căn cứ địa Bắc Sơn – Võ Nhai.']","Sau Hiệp định Giơnevơ năm 1954 về Đông Dương, đế quốc Mĩ dựng lên chính quyền Ngô Đình Diệm ở miền Nam Việt Nam nhằm thực hiện âm mưu nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [B]  
    Reasoning:  
    - After the 1954 Geneva Accords, the U.S. aimed to establish a long-term division of Vietnam.  
    - This was part of its attempt to prevent the reun",B
history-2022-302-16,A,multiple_choice,12.0,"['Trung Quốc', 'Achentina', 'Anh', 'Tây Ban Nha']","Sau năm 1991, ở châu Á, Liên bang Nga khôi phục và phát triển quan hệ với",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - After 1991, the Russian Federation began rebuilding and developing relations with China.  
    - This was a strategic move to counterbalance Western influence and establish a new global order.",A
history-2020-302-11,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Cách mạng tháng Mười Nga thành công.', 'Liên minh châu Âu được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [B]  
    Reasoning:  
    - The 1919-1930 Vietnamese Revolution was influenced by the World War II.  
    - The war ended in 1945, which is the next",B
history-2021-301-25,D,multiple_choice,12.0,"['Liên hợp quốc được thành lập', 'Hiệp ước an ninh Mĩ-Nhật được kí kết', 'Xu thế toàn cầu hóa xuất hiện', 'Quốc tế Cộng sản được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [D]  
    Reasoning:  
    - Sự kiện quốc tế Cộng sản được thành lập (D) là sự kiện sau đó, sau khi Liên hợp quốc và Mĩ-Nhật đã thành lập, có ảnh hưởng đến cách",D
history-2020-304-18,B,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc', 'Quốc tế Cộng sản được thành lập', 'Liên minh châu Âu được thành lập', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The World War II ended, which had a significant impact on the Vietnamese Revolution.  
    - The end of WWII marked the end of World War I and the rise of the world communist movement",A
history-2020-303-12,D,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ hai kết thúc.', 'Liên minh châu Âu được thành lập.', 'Cách mạng vô sản ở Nga thành công.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The 1919-1930 Vietnamese Revolution was influenced by the outbreak of World War II.  
    - The war led to the rise of communist movements and the spread",A
history-2020-301-13,C,multiple_choice,12.0,"['Liên minh châu Âu được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Nước Nga Xô viết ra đời.', 'Chiến tranh thế giới thứ hai kết thúc.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The 1919–1930 Vietnamese Revolution was influenced by the events in the 1920s.  
    - The formation of the European Union (A",A
history-2021-302-29,A,multiple_choice,12.0,"['Nước Nga Xô viết được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.', 'Hiệp ước an ninh Mĩ Nhật được kí kết.', 'Liên hợp quốc được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [B]  
    Reasoning:  
    - World war I led to the formation of the European Union.  
    - This global war influenced Vietnam's revolutionary movement in 1919-1930.  
    =>",B
history-2021-303-29,B,multiple_choice,12.0,"['Hiệp ước an ninh Mĩ-Nhật được kí kết.', 'Quốc tế Cộng sản được thành lập.', 'Liên hợp quốc được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The 1919-1930 Vietnamese Revolution was influenced by the U.S.-Vietnam Treaty of 1898.  
    - This treaty established a new",A
history-2021-303-23,B,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The 1939-1945 Vietnamese Revolution was influenced by the establishment of the Indian Union in 1947.  
    - This event marked a shift in",A
history-2021-302-24,A,multiple_choice,12.0,"['Phát xít Đức đầu hàng phe Đồng minh', 'Liên Xô phóng thành công vệ tinh nhân tạo', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời', 'Nước Cộng hòa Ấn Độ được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"    [B]  
    Reasoning:  
    - The Soviet Union's successful launch of a satellite in 1957 marked a major technological advancement that influenced Vietnam's development during the 1930s and 194",B
history-2021-301-30,D,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập', 'Liên Xô phóng thành công vệ tinh nhân tạo', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.', 'Quân phiệt Nhật Bản đầu hàng Đồng minh']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The creation of the Indian Union in 1950 had a significant impact on Vietnam's independence movement.  
    - This event marked the end of colonial rule and provided a foundation for",A
history-2021-304-26,A,multiple_choice,12.0,"['Quân Đồng minh chiến thắng phe phát xít.', 'Nước Cộng hòa Ấn Độ được thành lập.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The Vietnamese War of Independence was influenced by the Soviet Union's success in the 1930s.  
    - The victory of the Soviet Union in the 1930",A
history-2023-303-23,C,multiple_choice,12.0,"['Đồng loạt hoàn thành cải cách ruộng đất.', 'Đồng loạt lật đổ chế độ phong kiến.', 'Tổ chức thành công Hội nghị cấp cao.', 'Lần lượt gia nhập tổ chức ASEAN.']",Sự kiện nào sau đây biểu thị quyết tâm đoàn kết chiến đấu chống Mĩ của nhân dân ba nước Việt -Lào-Campuchia trong giai đoạn 1969-1973?,,1.0,,,Sự kiện / Hoạt động,"    [C]  
    Reasoning:  
    - During the 1969-1973 period, Vietnam, Laos, and Cambodia all showed strong unity in opposing Vietnam.  
    - They organized the high-level meeting to",C
history-2021-302-21,A,multiple_choice,12.0,"['Hội đồng tương trợ kinh tế (SEV) ra đời', 'Hệ thống Vécxai-Oasinhtơn được thiết lập', 'Chiến tranh thế giới thứ nhất kết thúc', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - The Cold War period (1947-1989) saw the establishment of the Economic Aid Committee (SEV).  
    - This event marked the beginning of the Cold",A
history-2021-301-21,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc', 'Chiến tranh thế giới thứ hai bùng nổ', 'Tổ chức Hiệp ước Vácsava được thành lập', 'Hệ thống Vécxai-Oasinhtơn được thiết lập']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"    [D]  
    Reasoning:  
    - During the Cold War (1947-1989), the Vécxai-Oasinhtơn system was established.  
    - The Vécxai-Oasin",D
history-2021-303-5,A,multiple_choice,12.0,"['Mĩ thực hiện Kế hoạch Mácsan.', 'Hệ thống Vécxai-Oasinhtơn được thiết lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ nhất kết thúc.']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"    [B]  
    Reasoning:  
    - During the Cold War, the Vécxai-Oasinhtơn system was established.  
    - The Mĩ launched the Mác–Schoen points plan.  
    =>",B
history-2021-304-15,D,multiple_choice,12.0,"['Hệ thống Vécxai-Oasinhtơn được thiết lập.', 'Chiến tranh thế giới thứ nhất kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - The Cold War period (1947-1989) saw the establishment of the Vécxai-Oasinhtơn system.  
    - This was a significant event",A
history-2023-302-23,B,multiple_choice,12.0,"['Sự ra đời của Diễn đàn hợp tác Á-Âu', 'Chiến tranh thế giới thứ hai kết thúc', 'Xu thế toàn cầu hóa diễn ra mạnh mẽ', 'Hiệp hội các quốc gia Đông Nam Á ra đời']",Sự kiện nào sau đây tác động đến sự phát triển kinh tế Mĩ trong những năm 1945-1950?,,1.0,,,Bối cảnh/Nguyên nhân,"    [C]  
    Reasoning:  
    - The 1945–1950 period saw the global economic wave of globalization.  
    - This wave accelerated economic development.  
    => Correct answer: C  
   ",C
history-2023-301-26,A,multiple_choice,12.0,"['Vua Bảo Đại tuyên bố thoái vị', 'Sài Gòn giành được chính quyền', 'Hiệp định Sơ bộ được kí kết', 'Hà Nội giành được chính quyền']",Sự kiện nào sau đây đánh dấu chế độ phong kiến Việt Nam hoàn toàn sụp đổ?,,1.0,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - The fall of the Nguyễn dynasty marked the complete collapse of the Buddhist state in Vietnam.  
    - The Nguyễn dynasty was a Buddhist state.  
    => Correct answer: A  
    ---",A
history-2020-301-36,A,multiple_choice,12.0,"['sự thành công trong thực tế của chiến lược đại đoàn kết dân tộc,', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,"    [B]  
    Reasoning:  
    - The establishment of the Cultural Union of the Vietnamese People in 1944 was a direct response to the anti-Japanese resistance.  
    - It demonstrated the success in building the cultural",B
history-2020-304-33,A,multiple_choice,12.0,"['tinh thần dân tộc của những người hoạt động trên lĩnh vực văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến"" của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,"    [A]  
    Reasoning:  
    - The establishment of the Vietnamese Cultural Rescue Society in 1944 reflects the spirit of the people in cultural activities.  
    - This was a sign of the national spirit among those who",A
history-2022-302-37,C,multiple_choice,12.0,"['Khuynh hướng dân chủ tư sản không còn ảnh hưởng trong các tầng lớp nhân dân.', 'Chính đáng của giai cấp công nhân đã giành được quyền lãnh đạo thống nhất', 'Cuộc khủng hoảng về đường lối cứu nước đang từng bước được giải quyết.', 'Mọi tổ chức chính trị ở Việt Nam đều chịu ảnh hưởng của Quốc tế Cộng sản.']",Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh đúng đặc điểm nào sau đây của phong trào dân tộc dân chủ ở Việt Nam?,,,1.0,,Đánh giá,"    [B]  
    Reasoning:  
    - The emergence of socialist organizations in 1929 reflects the Communist Party of Vietnam's leadership in the national struggle.  
    - This shows that the working class gained the leadership of the",B
history-2022-304-33,A,multiple_choice,12.0,"['Lực lượng thanh niên tri thức đã có chuyển biến tích cực về nhận thức chính trị.', 'Mọi tổ chức chính trị ở Việt Nam đều chịu ảnh hưởng của Quốc tế Cộng sản,', 'Chính đáng của giai cấp công nhân đã giành được quyền lãnh đạo thống nhất.', 'Khuynh hướng dân chủ tư sản không còn ảnh hưởng trong các tầng lớp nhân dân.']",Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh đúng đặc điểm nào sau đây của phong trào dân tộc dân chủ ở Việt Nam?,,,1.0,,Đánh giá,"    [A]  
    Reasoning:  
    - Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh sự chuyển biến tích cực của lực lượng thanh niên tri thức trong nhận thức chính trị.  
",A
history-2023-302-19,A,multiple_choice,12.0,"['Pháp', 'Italia', 'Thụy Điển', 'Hà Lan']","Theo Hiệp định Sơ bộ (6-3-1946), quân đội nước nào sau đây được ra miền Bắc Việt Nam thay quân Trung Hoa Dân quốc làm nhiệm vụ giải giáp quân Nhật?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - According to the Basic Agreement (6-3-1946), the French, Italians, Dutch, and Welsh did not participate in the war.  
    - The British and Dutch",B
history-2022-302-11,C,multiple_choice,12.0,"['Phần Lan', 'Bồ Đào Nha', 'Trung Hoa Dân quốc', 'Áo']","Theo Hiệp định Sơ bộ (ngày 6-3-1946), Pháp được ra miền Bắc Việt Nam thay thế lực lượng quân đội nào sau đây giải giáp quân Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - According to the Basic Agreement (June 3, 1946), France replaced the German forces in the North to defeat the Japanese.  
    => Correct answer: A  
   ",A
