id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-1.1-2b-it_response,google/gemma-1.1-2b-it_answer
history-2020-303-26,C,multiple_choice,12.0,"['Đông Âu.', 'Đông Béclin.', 'Tây Đức.', 'Đông Đức.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,    [D] The decision of the International Conference of San Francisco (February 1945) did not allocate any specific geographical area to the Soviet Union.,D
history-2021-304-10,B,multiple_choice,12.0,"['Tây Âu', 'Bắc Triều Tiên', 'Tây Đức', 'Tây Béclin']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

        The text states that the Allied powers agreed to divide Germany into four occupation zones.",
history-2021-302-13,B,multiple_choice,12.0,"['Tây Đức.', 'Đông Béclin.', 'Tây Âu.', 'Tây Béclin.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

        The correct answer is D.

        The Allied powers, including the Soviet Union, agreed to divide Germany into four occupation zones.",D
history-2021-303-9,A,multiple_choice,12.0,"['Đông Âu.', 'Tây Âu.', 'Tây Béclin.', 'Tây Đức.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

    The question specifies that the Allied powers agreed to divide Germany into four occupation zones.  The correct answer is C.",C
history-2023-302-18,B,multiple_choice,12.0,"['Braxin', 'Mĩ', 'Áchentina', 'Pêru']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội nước nào sau đây chiếm đóng Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,[A],A
history-2020-302-27,B,multiple_choice,12.0,"['Đông Âu.', 'Tây Á.', 'Đông Béclin.', 'Đông Đức.']","Theo quyết định của Hội nghị lanta (tháng 2-1945), Liên Xô không được phân chia phạm vì ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is D.

    Explanation:

        The decision of the Potsdam Conference (February 1945) resulted in the division of Germany into four occupation zones, with the Soviet Union occupying the eastern zone.",D
history-2021-301-22,A,multiple_choice,12.0,"['Đông Đức', 'Tây Đức', 'Tây Béclin', 'Tây Âu']","Theo quyết định của Hội nghị lanta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

        The provided text does not contain any information regarding the occupation of any specific areas by the Soviet Union, so I am unable to provide an answer based on the provided context.",
history-2023-304-19,D,multiple_choice,12.0,"['Áchentina.', 'Braxin.', 'Pêru.', 'Mĩ.']","Theo quyết định của Hội nghị lanta (tháng 2-1945), quân đội nước nào sau đây chiếm đóng Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,[A],A
history-2020-304-26,A,multiple_choice,12.0,"['Chế độ phân biệt chủng tộc ở Nam Phi sụp đổ', 'Libi được trao quyền tự trị', 'Ai Cập được trao quyền tự trị', 'Angiêri được trao quyền tự trị']","Tháng 11-1993, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"    The correct answer is: B. Libi được trao quyền tự trị.

    Explanation: In November 1993, Libya gained independence, becoming the first African country to do so.",B
history-2020-302-25,A,multiple_choice,12.0,"['Chế độ Apácthai ở Nam Phi bị xóa bỏ', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.']","Tháng 11-1993, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"    The correct answer is C.

    Explanation: In November 1993, Libya was granted independence.",C
history-2024-304-15,D,multiple_choice,12.0,"['cuộc cách mạng công nghiệp 4.0.', 'phổ cập giáo dục đại học.', 'xây dựng kinh tế thị trường.', 'trận “Điện Biên Phủ trên không"".']","Tháng 12 – 1972, quân dân miền Bắc Việt Nam giành được thắng lợi quyết định trong",1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

    The correct answer is D. The victory at Dien Bien Phu marked a decisive turning point in the war, leading to the gradual reunification of Vietnam under communist rule.",D
history-2024-303-4,A,multiple_choice,12.0,"['chấm dứt Chiến tranh lạnh.', 'thành lập Quốc tế Cộng sản.', 'giải thể Cộng đồng kinh tế châu Âu.', 'giải thể Cộng đồng than – thép châu Âu.']","Tháng 12 – 1989, hai nhà lãnh đạo Liên Xô và Mĩ đã chính thức cùng tuyên bố",1.0,,,,Sự kiện / Hoạt động,"    The correct answer is D.

    Explanation: The two leaders of the Soviet Union and the United States formally announced the end of the Cold War in December 1989.",D
history-2022-302-5,D,multiple_choice,12.0,"['Tuần lễ vàng', 'Xây dựng Quỹ độc lập', 'Lập Hũ gạo cứu đôi', 'Đồng khởi']","Tháng 12-1960, Mặt trận Dân tộc giải phóng miền Nam Việt Nam ra đời từ kết quả của phong trào nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,[C] Lập Hũ gạo cứu đôi,C
history-2024-304-26,B,multiple_choice,12.0,"['Quân giải phóng miền Nam ra đời.', 'Hiệp ước Hoa – Pháp được kí kết.', 'Mĩ đã rút hết quân khỏi Việt Nam.', 'Trung ương Cục miền Nam ra đời.']","Tháng 3 – 1946, Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương đã chọn giải pháp “hòa để tiến” trong bối cảnh nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

    The passage states that the Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương chose the strategy of ""peaceful advancement"" in the context of the situation in March 1946. This was",
history-2023-301-22,C,multiple_choice,12.0,"['Ai Cập', 'Lào', 'Cuba', 'Thái Lan']","Tháng 3-1952, Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở nước nào sau đây thuộc khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] Cuba. 

        Mĩ giúp Batixta thiết lập chế độ độc tài quân sự ở Cuba vào tháng 3-1952.",C
history-2022-301-16,C,multiple_choice,12.0,"['thực dân Hà Lan.', 'phát xít Đức.', 'đế quốc Mĩ.', 'phát xít Italia.']","Tháng 4-1970, Hội nghị cấp cao ba nước Việt Nam-Lào-Campuchia đã xác định kẻ thù chung của nhân dân Đông Dương là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

    The question specifies that the conference identified the common enemy of the three countries as the French colonial power in Southeast Asia.",A
history-2023-301-15,A,multiple_choice,12.0,"['Liên Xô', 'Phần Lan', 'Ănggôla', 'Angiêri']","Tháng 6-1923, Nguyễn Ái Quốc tham dự Hội nghị Quốc tế Nông dân khi đang hoạt động ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    The provided text does not contain any information regarding where Nguyen Ái Quốc participated in the International Conference of Agriculture in 1923, so I am unable to provide the requested information.",
history-2023-301-14,A,multiple_choice,12.0,"['Đông Dương Cộng sản đảng', 'Đảng Tân Việt', 'Việt Nam Quốc dân đảng', 'Đảng Lập hiến']","Tháng 6-1929, tổ chức nào sau đây ra đời từ sự phân hóa của Hội Việt Nam Cách mạng Thanh niên?",1.0,,,,Sự kiện / Hoạt động,"[C]

The Communist Party of Vietnam was born out of the fragmentation of the Vietnamese Communist Party during 1929.",C
history-2020-304-9,D,multiple_choice,12.0,"['Hội Liên hiệp thuộc địa.', 'Đảng Dân chủ Việt Nam.', 'Việt Nam Quốc dân đáng.', 'Hội Việt Nam Cách mạng Thanh niên.']","Tháng 6-1929, Đông Dương Cộng sản Đảng ra đời từ sự phân hóa của tổ chức cách mạng nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"[C]

        The Democratic Party of Vietnam was split into the Communist Party of Vietnam and the Democratic Party of Vietnam, leading to the birth of the Democratic Republic of Vietnam in 1929.",C
history-2022-302-17,C,multiple_choice,12.0,"['Đông Phi', 'Đông Nam Á', 'Tây Âu', 'Đông Bắc Á']","Tháng 6-1947, Mĩ đề ra Kế hoạch Mácsan giúp phục hồi nền kinh tế ở khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:** 
    The provided text does not contain any information regarding Mĩ đề ra Kế hoạch Mácsan, so I am unable to provide the requested answer.",
history-2020-303-13,C,multiple_choice,12.0,"['Đảng Dân chủ Việt Nam.', 'Việt Nam Quốc dân đáng.', 'Hội Việt Nam Cách mạng Thanh niên.', 'Hội Liên hiệp thuộc địa.']","Tháng 8-1929, An Nam Cộng sản đàng ra đời từ sự phân hóa của tổ chức cách mạng nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,[A] An Nam Cộng sản đàng ra đời từ sự phân hóa của tổ chức cách mạng Đảng Dân chủ Việt Nam.,A
history-2024-304-20,C,multiple_choice,12.0,"['Côlômbia.', 'Vênêxuêla.', 'Anh.', 'Pêru.']","Tháng 9 – 1945, quân đội nước nào sau đây giúp đỡ thực dân Pháp trở lại xâm lược Việt Nam?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Pêru.

    Explanation:
    The question asks which country provided military assistance to France during the final stages of the French colonial rule in Vietnam. The correct answer is Peru, which actively supported France in its attempt to",D
history-2022-303-12,B,multiple_choice,12.0,"['Đất nước đã được thống nhất', 'Miền Bắc đã được giải phóng.', 'Miền Nam hoàn toàn giải phóng.', 'Việt Nam gia nhập Liên hợp quốc.']","Tháng 9-1960, Đại hội đại biểu toàn quốc lần thứ III của Đảng Lao động Việt Nam diễn ra trong bối cảnh nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

        The correct answer is C.

        The Đại hội đại biểu toàn quốc lần thứ III của Đảng Lao động Việt Nam diễn ra trong bối cảnh miền Nam hoàn toàn giải phóng. This event marked a significant",C
history-2021-302-28,A,multiple_choice,12.0,"['chuyển cách mạng từ thế giữ gìn lực lượng sang thế tiến công.', 'làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    The correct answer is D.

    Explanation:

        The Phong trào Đồng khởi was a significant victory for North Vietnam, marking a decisive shift from the French colonial rule to a protracted guerrilla war. This victory proved that the North Vietnamese were",D
history-2021-304-30,B,multiple_choice,12.0,"['làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'giáng đòn nặng nề vào chính sách thực dân mới của Mĩ.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    The correct answer is D.

    Explanation:

    The victory of the Democratic Front in the Northern Campaign (1959-1960) marked a decisive turning point in the French colonial war in Vietnam. It proved that",D
history-2021-303-24,D,multiple_choice,12.0,"['làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.', 'làm lung lay tận gốc chính quyền tay sai Ngô Đình Diệm.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    The correct answer is C.

    Reasoning:

        The Phong Trào Đồng khởi (1959-1960) was a significant victory for the North Vietnamese resistance against French colonialism. It marked the end of French",C
history-2021-301-24,B,multiple_choice,12.0,"['đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn', 'đánh dấu một bước phát triển của phong trào cách mạng', 'buộc Pháp phải chuyển sang đảnh lâu dài ở Đông Dương', 'làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    The correct answer is B.

    Explanation:

    The victory of the Democratic Front in the South marked a significant turning point in the French colonial war in Vietnam. It demonstrated the growing strength of the anti-colonial movement and paved the way",B
history-2024-304-29,C,multiple_choice,12.0,"['xóa bỏ hoàn toàn tàn dư của chế độ phong kiến.', 'xóa bỏ hoàn toàn tàn dư của chủ nghĩa thực dân.', 'góp phần làm thay đổi bản đồ chính trị thế giới.', 'đưa tất cả các nước cùng đi lên chủ nghĩa xã hội.']",Thắng lợi của phong trào đấu tranh giải phóng dân tộc ở các nước Đông Nam Á sau Chiến tranh thế giới thứ hai đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    The correct answer is B.

    The victory of the anti-colonial movements in Southeast Asia after World War II helped to eliminate the remnants of colonial rule and the influence of conservative regimes.",B
history-2024-301-6,B,multiple_choice,12.0,"['Phong trào “Tuần lễ vàng”.', 'Trận “Điện Biên Phủ trên không”.', 'Hoàn thành phổ cập giáo dục cao đẳng.', 'Hoàn thành phổ cập giáo dục đại học.']",Thắng lợi nào sau đây của quân dân Việt Nam buộc Mĩ phải kí Hiệp định Pari (1973)?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] Both victories were decisive in forcing the opponent to accept unfavorable political and diplomatic solutions. This shows that the military front played the decisive role, laying the foundation for political and diplomatic victories.",B
history-2024-303-23,B,multiple_choice,12.0,"['Đoan Hùng.', 'Phước Long.', 'Đông Khê.', 'Phay Khắt.']",Thắng lợi quân sự nào sau đây của quân dân miền Nam Việt Nam là kết quả thực hiện Nghị quyết Hội nghị Trung ương lần thứ 21 (7–1973) của Đảng Lao động Việt Nam?,,1.0,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is B.

        The victory at the Battle of Phước Long was a key result of the negotiations at the Second Central Committee Meeting of the Communist Party of Vietnam (CCPV) in 1",B
history-2023-302-24,D,multiple_choice,12.0,"['nhanh chóng đánh bại chủ nghĩa phát xít', 'thực hiện kế hoạch Giônxơn Mác Namara', 'thực hiện chiến lược Chiến tranh cục bộ', 'bù đắp những thiệt hại của chiến tranh']",Thực dân Pháp đẩy mạnh cuộc khai thác thuộc địa lần thứ hai (1919-1929) ở Đông Dương nhằm,,1.0,,,Bối cảnh/Nguyên nhân,"    The correct answer is B.

    The French pursued a second wave of colonial exploitation in Southeast Asia (1919-1929), aiming to implement the Giônxơn Mác Namara Plan.",B
history-2020-303-38,C,multiple_choice,12.0,"['những điều kiện để thành lập một chính đăng vô sản đang chín muồi.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc,', 'vai trò của lực lượng trí thức trước yêu cầu khách quan của lịch sử.', 'lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"    The practice of nationalist movements in Vietnam from 1858 to 1918 confirmed the following:
 
    A. favorable conditions for the establishment of a national state were ripe.
    B. the class of capitalists",A
history-2020-301-37,B,multiple_choice,12.0,"['giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.', 'phong trào dân tộc cần hướng đến một ngọn cờ cứu nước mới.', 'lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"    The practice of nationalist movements in Vietnam from 1858 to 1918 confirmed the following:  
    
    A. The inadequacy of the bourgeois class in leading nationalist movements.  
    
    B. The",A
history-2020-304-39,B,multiple_choice,12.0,"['lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'phong trào dân tộc cần được dẫn dắt bởi lực lượng xã hội tiên tiến.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"    The practice of nationalist movements in Vietnam from 1858 to 1918 confirmed the following:
    
    A. Revolutionary thought advocating mass liberation was gaining momentum.
    
    B. Socialist leadership was essential",A
history-2020-302-33,B,multiple_choice,12.0,"['lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'sự phát triển của ý thức dân tộc trước yêu cầu mới của lịch sử.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"    The practice of nationalist movements in Vietnam from 1858 to 1918 confirmed the following:
 
    A. Revolutionary thought based on socialist ideology was prevailing.
    B. The consciousness of the nation grew before",A
history-2021-303-32,C,multiple_choice,12.0,"['mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'các lực lượng tập hợp trong mặt trận vừa thống nhất vừa có mâu thuẫn.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,    C. các lực lượng tập hợp trong mặt trận vừa thống nhất vừa có mâu thuẫn.,C
history-2021-304-36,A,multiple_choice,12.0,"['mặt trận là một tổ chức liên hiệp luôn có sự thống nhất trong đa dạng.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"    The correct answer is: B. 

    The process of establishing national federations in the course of Vietnam's socialist revolution (1930-1975) showed that 
    - Face various contradictions and conflicts among",B
history-2021-302-34,D,multiple_choice,12.0,"['mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'việc tập hợp lực lượng trong mặt trận phù hợp với sách lược cách mạng.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"    The correct answer is: B.

    Explanation:

    The formation of regional and local anti-colonial movements in Vietnam during the 1930s and 1940s was a crucial aspect of the broader process of",B
history-2021-301-40,A,multiple_choice,12.0,"['quá trình xây dựng mặt trận gắn liền với củng cố khối liên minh công nông.', 'mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh trong nội bộ.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"    The correct answer is: B. 

    The development of regional and local autonomies was a characteristic feature of the process of building national states in Vietnam (1930-1975).",B
history-2023-303-37,C,multiple_choice,12.0,"['đều nổ ra trong bối cảnh kẻ thù đang lâm vào tình trạng khủng hoảng, suy yếu.', 'đều nằm trong tiến trình chiến tranh giải phóng dân tộc.', 'lực lượng chính trị đóng vai trò chủ yếu, lực lượng vũ trang đóng vai trò hỗ trợ.', 'đi từ các cuộc khởi nghĩa từng phần tiến lên Tổng khởi nghĩa.']","Thực tiễn ở Việt Nam cho thấy, cuộc Cách mạng tháng Tám năm 1945 và phong trào Đồng khởi (1959-1960)",,,,1.0,Đánh giá,"    **Reasoning:**

    The correct answer is B.

    The context of the question highlights the prevailing situation of weakness and instability in Vietnam before the revolution. The text emphasizes the role of political forces and the military in achieving victory, showcasing",B
history-2022-302-39,B,multiple_choice,12.0,"['Quan hệ vừa hợp tác vừa đối đầu giữa các nước trong trật tự thế giới hai cực', 'Cuộc đấu tranh nhằm giải trừ chủ nghĩa thực dân đang diễn ra quyết liệt.', 'Mỹ triển khai chiến lược toàn cầu nhằm đàn áp phong trào giải phóng dân tộc.', 'Tình trạng căng thẳng do cuộc đối đầu giữa hai hệ thống xã hội đối lập.']",Tiến trình vận động giải phóng dân tộc (1939-1945) và chiến tranh cách mạng (1945-1975) ở Việt Nam đều chịu tác động nào sau đây từ tình hình quốc tế?,,,1.0,,Bối cảnh/Nguyên nhân,"    The given text shows that the Vietnamese revolution was influenced by the international context, which was characterized by:
    - The Cold War rivalry between the Soviet Union and the United States.
    - The Cold War rivalry between the United States and France",
history-2022-304-31,A,multiple_choice,12.0,"['Thế phát triển của cuộc đấu tranh vì hòa bình, dân chủ và tiến bộ xã hội.', 'Tình trạng căng thẳng do cuộc đối đầu giữa hai hệ thống xã hội đối lập.', 'Mĩ triển khai chiến lược toàn cầu nhằm đàn áp phong trào giải phóng dân tộc.', 'Quan hệ vừa hợp tác vừa đối đầu giữa các nước trong trật tự thể giới hai cực.']",Tiến trình vận động giải phóng dân tộc (1939-1945) và chiến tranh cách mạng (1945-1975) ở Việt Nam đều chịu tác động nào sau đây từ tình hình quốc tế?,,,1.0,,Bối cảnh/Nguyên nhân,"    The correct answer is D. Quan hệ vừa hợp tác vừa đối đầu giữa các nước trong trật tự thể giới hai cực. 

    The global geopolitical situation created by the Cold War and the rivalry between the two superpowers led to a complex",D
history-2024-303-37,C,multiple_choice,12.0,"['Sử dụng bạo lực, giành lấy chính quyền bằng mọi giá.', 'Tập trung tổng công kích trên cả ba vùng chiến lược.', 'Tập trung, thống nhất và hành động mau lẹ, kịp thời.', 'Chớp lấy thời cơ, hóa giải nguy cơ để không bị tổn thất.']","Trong bối cảnh thời cơ “ngàn năm có một” (8 – 1945), Hồ Chí Minh và Đảng Cộng sản Đông Dương đã lãnh đạo nhân dân Việt Nam đứng lên giành chính quyền với nguyên tắc nào sau đây?",,,1.0,,Bối cảnh/Nguyên nhân,"[C] Tập trung, thống nhất và hành động mau lẹ, kịp thời.",C
history-2024-304-14,C,multiple_choice,12.0,"['Quảng Ninh.', 'Nam Định.', 'Buôn Ma Thuột.', 'Bạch Long Vĩ.']","Trong chiến dịch Tây Nguyên (1975), quân dân Việt Nam đánh trận then chốt mở màn ở",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Explanation:**

        The correct answer is C. Buôn Ma Thuột.

        The battle of Buôn Ma Thuột was a major turning point in the Vietnam War, marking the beginning of a decisive American offensive that eventually led to",C
history-2021-304-8,A,multiple_choice,12.0,"['tăng thêm lực lượng cố vấn quân sự', 'thực hiện kế hoạch quân sự Bôlae', 'đề ra kế hoạch Đờ Lát đơ Tátxinhi', 'thực hiện kế hoạch quân sự Rove']","Trong chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, Mĩ đã",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is D. 

    The US increased the number of military advisors in South Vietnam and implemented the Bôlae Plan, a massive military strategy aimed at defeating the Viet Cong.",D
history-2021-303-20,C,multiple_choice,12.0,"['đề ra kế hoạch Đờ Lát đơ Tátxinhi.', 'thực hiện kế hoạch quân sự Bôlae.', 'tăng cường viện trợ cho chính quyền Sài Gòn.', 'thực hiện kế hoạch quân sự Rove.']","Trong chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, Mĩ đã",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is D.

    The US military launched a series of air and ground attacks in the South, known as Operation Rolling Thunder, from 1961 to 1965.",D
history-2021-302-12,B,multiple_choice,12.0,"['thực hiện kế hoạch quân sự Bôlae.', 'tăng nhanh lực lượng quân đội Sài Gòn.', 'thực hiện kế hoạch quân sự Rove.', 'đề ra kế hoạch Đở Lát đơ Tátxinhi.']","Trong chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, Mĩ đã",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is C.

    Explanation:

    The US military strategy in South Vietnam during the Special Forces campaign was focused on the use of airmobile and conventional forces to support the South Vietnamese government's offensive against North Vietnam.",C
history-2021-302-14,C,multiple_choice,12.0,"['chỉ phát triển công nghiệp hóa chất', 'tập trung vào công nghiệp luyện kim', 'thành lập nhiều công tỉ cao su', 'chỉ phát triển công nghiệp cơ khí']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Explanation:**

        The correct answer is B.

        The French colonial administration in Southeast Asia pursued a dual policy of economic development and exploitation. They focused on developing mineral resources, establishing infrastructure, and promoting agricultural production.",B
history-2021-304-4,B,multiple_choice,12.0,"['chỉ phát triển công nghiệp hóa chất', 'đầu tư nhiều vốn vào nông nghiệp', 'tập trung vào công nghiệp luyện kim', 'chỉ phát triển công nghiệp cơ khí']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Explanation:**

        The correct answer is C.

        The French colonial policy in Southeast Asia during the first and second French Indochina Wars was marked by exploitation and plunder. French companies were encouraged to invest in mining, logging, and agriculture",C
history-2021-303-18,B,multiple_choice,12.0,"['chỉ phát triển công nghiệp cơ khí.', 'coi trọng việc khai thác than.', 'chỉ phát triển công nghiệp hóa chất.', 'tập trung vào công nghiệp luyện kim.']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

        The correct answer is C.

        The French colonial administration in Southeast Asia pursued a dual policy of economic development and exploitation. They focused on developing mineral resources, logging, and agriculture, while also seeking to increase their",C
history-2021-301-13,A,multiple_choice,12.0,"['mở rộng diện tích trồng cao su.', 'chỉ phát triển công nghiệp hóa chất.', 'tập trung vào công nghiệp luyện kim.', 'chỉ phát triển công nghiệp cơ khí.']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

        The correct answer is C.

        The French colonial administration in Southeast Asia pursued a policy of economic exploitation, primarily through large-scale agricultural projects and mineral extraction.",C
