id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen2.5-0.5B-Instruct_response,Qwen/Qwen2.5-0.5B-Instruct_answer
history-2023-302-23,B,multiple_choice,12.0,"['Sự ra đời của Diễn đàn hợp tác Á-Âu', 'Chiến tranh thế giới thứ hai kết thúc', 'Xu thế toàn cầu hóa diễn ra mạnh mẽ', 'Hiệp hội các quốc gia Đông Nam Á ra đời']",Sự kiện nào sau đây tác động đến sự phát triển kinh tế Mĩ trong những năm 1945-1950?,,1.0,,,Bối cảnh/Nguyên nhân,"        [C] The end of World War II led to the rapid development of the global economy.
        [B] The outbreak of the Cold War intensified the economic competition between capitalist countries.
        [A] The rise of the Globalization era accelerated",C
history-2023-301-26,A,multiple_choice,12.0,"['Vua Bảo Đại tuyên bố thoái vị', 'Sài Gòn giành được chính quyền', 'Hiệp định Sơ bộ được kí kết', 'Hà Nội giành được chính quyền']",Sự kiện nào sau đây đánh dấu chế độ phong kiến Việt Nam hoàn toàn sụp đổ?,,1.0,,,Sự kiện / Hoạt động,"        [A] Vua Bảo Đại tuyên bố thoái vị

        Explanation:
        The establishment of the Republic of Vietnam as an independent country marked the complete collapse of the feudal monarchy system in Vietnam. This event occurred after the fall of the Qing",A
history-2020-301-36,A,multiple_choice,12.0,"['sự thành công trong thực tế của chiến lược đại đoàn kết dân tộc,', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,"        [A] 1944 marks the birth of the National Cultural Salvation Association, which is a clear demonstration of the success of the Party’s comprehensive mobilization of the people and the establishment of a powerful cultural organization. It also reflects the",A
history-2020-304-33,A,multiple_choice,12.0,"['tinh thần dân tộc của những người hoạt động trên lĩnh vực văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến"" của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,"        [C]

        Explanation:
        The establishment of the National Federation of All-China Federation of Returned Overseas Chinese in 1944 marked the beginning of the formation of the People's Democratic Republic of China. It was a significant milestone in",C
history-2022-302-37,C,multiple_choice,12.0,"['Khuynh hướng dân chủ tư sản không còn ảnh hưởng trong các tầng lớp nhân dân.', 'Chính đáng của giai cấp công nhân đã giành được quyền lãnh đạo thống nhất', 'Cuộc khủng hoảng về đường lối cứu nước đang từng bước được giải quyết.', 'Mọi tổ chức chính trị ở Việt Nam đều chịu ảnh hưởng của Quốc tế Cộng sản.']",Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh đúng đặc điểm nào sau đây của phong trào dân tộc dân chủ ở Việt Nam?,,,1.0,,Đánh giá,"        [B]

        Explanation:
        The emergence of the Communist Party in 1929 reflected the characteristics of the patriotic movement against feudalism in Vietnam. It marked the beginning of the process of establishing a new socialist system in China. At",B
history-2022-304-33,A,multiple_choice,12.0,"['Lực lượng thanh niên tri thức đã có chuyển biến tích cực về nhận thức chính trị.', 'Mọi tổ chức chính trị ở Việt Nam đều chịu ảnh hưởng của Quốc tế Cộng sản,', 'Chính đáng của giai cấp công nhân đã giành được quyền lãnh đạo thống nhất.', 'Khuynh hướng dân chủ tư sản không còn ảnh hưởng trong các tầng lớp nhân dân.']",Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh đúng đặc điểm nào sau đây của phong trào dân tộc dân chủ ở Việt Nam?,,,1.0,,Đánh giá,"        [A] The emergence of the Communist Party organizations in 1929 reflected the characteristics of the patriotic movement in Vietnam's feudalism.  

        ---

    Answer:
    
        [B] All the political parties in Vietnam had been",A
history-2023-302-19,A,multiple_choice,12.0,"['Pháp', 'Italia', 'Thụy Điển', 'Hà Lan']","Theo Hiệp định Sơ bộ (6-3-1946), quân đội nước nào sau đây được ra miền Bắc Việt Nam thay quân Trung Hoa Dân quốc làm nhiệm vụ giải giáp quân Nhật?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [A] The French army was sent to defend the country against Japan’s invasion. France was the only one who could fight against Japan. Therefore, it is France that was sent to defend the country against Japan's invasion.
        [B]",A
history-2022-302-11,C,multiple_choice,12.0,"['Phần Lan', 'Bồ Đào Nha', 'Trung Hoa Dân quốc', 'Áo']","Theo Hiệp định Sơ bộ (ngày 6-3-1946), Pháp được ra miền Bắc Việt Nam thay thế lực lượng quân đội nào sau đây giải giáp quân Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B]

        Explanation:
        The Sôbộ agreement (signed on March 6, 1946) stipulated that France would replace the Japanese army in Indochina. Therefore, the correct answer is B. B",B
history-2022-303-17,C,multiple_choice,12.0,"['Brunây', 'Áo', 'Nhật Bản', 'Ănggôla']","Theo Hiệp định Sơ bộ (ngày 6-3-1946), quân Pháp được ra miền Bắc Việt Nam làm nhiệm vụ giải giáp quân đội nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] Áo

    Explanation:
    
    - The Sôbộ is an agreement signed on June 3, 1946.
    - It was made after the Japanese invasion of North Vietnam.
    - The agreement",B
history-2020-304-23,D,multiple_choice,12.0,"['Đông Đức', 'Đông Âu', 'Đông Béclin', 'Tây Béclin']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] The decision made at the Ianta Conference stipulated that the Soviet Union would not be divided into two parts in the Eastern European region after World War II. Therefore, option B is correct.
    
    ---

    Answer the following",B
history-2020-301-30,D,multiple_choice,12.0,"['Đông Béclin.', 'Đông Âu.', 'Đông Đức.', 'Tây Âu.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] The decision made at the Ianta Conference stipulated that the Soviet Union would not be divided into two parts in its territory after World War II. Therefore, option B is correct. 

    ---

    Answer the following history question",B
history-2020-303-26,C,multiple_choice,12.0,"['Đông Âu.', 'Đông Béclin.', 'Tây Đức.', 'Đông Đức.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] The decision made at the Ianta Conference (February 1945) did not divide the influence of the Soviet Union in Eastern Europe. Therefore, option B is correct. 

    ---

    Answer the following history question",B
history-2021-304-10,B,multiple_choice,12.0,"['Tây Âu', 'Bắc Triều Tiên', 'Tây Đức', 'Tây Béclin']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] After the Ianta Conference in February 1945, the Soviet Union occupied the Korean Peninsula.
        [A] The Soviet Union occupied the western part of the Korean Peninsula.
        [C] The Soviet Union occupied the",B
history-2021-302-13,B,multiple_choice,12.0,"['Tây Đức.', 'Đông Béclin.', 'Tây Âu.', 'Tây Béclin.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] After the Ianta Conference in February 1945, the Soviet Union occupied the area of East Béclin. It is worth noting that the Soviet Union's occupation of East Béclin was part of the",B
history-2021-303-9,A,multiple_choice,12.0,"['Đông Âu.', 'Tây Âu.', 'Tây Béclin.', 'Tây Đức.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] The decision made at the Ianta Conference in February 1945 stipulated that the Soviet Union would occupy the region of West Europe. Therefore, option B is correct. 

    ---

    Answer the following history question",B
history-2023-302-18,B,multiple_choice,12.0,"['Braxin', 'Mĩ', 'Áchentina', 'Pêru']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội nước nào sau đây chiếm đóng Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [C] Áchentina

    Explanation:
    
    - The decision made at the Ianta Conference (February 1945) was to withdraw all Japanese forces from Indochina.
    - After the conference, Japan withdrew its",C
history-2020-302-27,B,multiple_choice,12.0,"['Đông Âu.', 'Tây Á.', 'Đông Béclin.', 'Đông Đức.']","Theo quyết định của Hội nghị lanta (tháng 2-1945), Liên Xô không được phân chia phạm vì ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] Tây Á. 

    Explanation:
    
    The decision of the Lanta Conference (February 1945) indicated that the Soviet Union would not be divided due to its influence in the region. Therefore, the correct answer",B
history-2021-301-22,A,multiple_choice,12.0,"['Đông Đức', 'Tây Đức', 'Tây Béclin', 'Tây Âu']","Theo quyết định của Hội nghị lanta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] Tây Đức

    Explanation:
    
    The decision of the Lanta Conference (February 1945) indicated that the Soviet Union would occupy the area west of the Rhine River. Therefore, the correct answer is B",B
history-2023-304-19,D,multiple_choice,12.0,"['Áchentina.', 'Braxin.', 'Pêru.', 'Mĩ.']","Theo quyết định của Hội nghị lanta (tháng 2-1945), quân đội nước nào sau đây chiếm đóng Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [D] Mĩ

    Explanation:
    
    The decision of the Lanta Conference (February 1945) indicated that the United States would withdraw its troops from Japan. Therefore, option D is correct. The other countries involved",D
history-2020-304-26,A,multiple_choice,12.0,"['Chế độ phân biệt chủng tộc ở Nam Phi sụp đổ', 'Libi được trao quyền tự trị', 'Ai Cập được trao quyền tự trị', 'Angiêri được trao quyền tự trị']","Tháng 11-1993, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"        [B] Libi được trao quyền tự trị

    Explanation:
    
    In 1993, Angola gained control of its own territory after a long struggle against Portuguese colonialism. This marked a significant milestone in African independence movements",B
history-2020-302-25,A,multiple_choice,12.0,"['Chế độ Apácthai ở Nam Phi bị xóa bỏ', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.']","Tháng 11-1993, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"        [B] Libi được trao quyền tự trị. 

    Explanation:
    
    In 1993, Angola gained independence from Portugal, which led to significant changes in its governance structure. Angola's transition to democracy began with the",B
history-2024-304-15,D,multiple_choice,12.0,"['cuộc cách mạng công nghiệp 4.0.', 'phổ cập giáo dục đại học.', 'xây dựng kinh tế thị trường.', 'trận “Điện Biên Phủ trên không"".']","Tháng 12 – 1972, quân dân miền Bắc Việt Nam giành được thắng lợi quyết định trong",1.0,,,,Sự kiện / Hoạt động,"        [D] trận “Điện Biên Phủ trên không”. 

    Explanation:
    
    The ""Điện Biên Phủ trên không"" refers to the Battle of Điện Biên Phủ on December 19, 1",D
history-2024-303-4,A,multiple_choice,12.0,"['chấm dứt Chiến tranh lạnh.', 'thành lập Quốc tế Cộng sản.', 'giải thể Cộng đồng kinh tế châu Âu.', 'giải thể Cộng đồng than – thép châu Âu.']","Tháng 12 – 1989, hai nhà lãnh đạo Liên Xô và Mĩ đã chính thức cùng tuyên bố",1.0,,,,Sự kiện / Hoạt động,"        [B]

        Explanation:
        In December 1989, two leaders of the Soviet Union and the United States officially announced the end of the Cold War. This marked the dissolution of the European Community (EC), which had existed since",B
history-2022-302-5,D,multiple_choice,12.0,"['Tuần lễ vàng', 'Xây dựng Quỹ độc lập', 'Lập Hũ gạo cứu đôi', 'Đồng khởi']","Tháng 12-1960, Mặt trận Dân tộc giải phóng miền Nam Việt Nam ra đời từ kết quả của phong trào nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"        [B] Xây dựng Quỹ độc lập

    Explanation:
    
    The question asks about the founding date of the People's Liberation Army (PLA), which is related to the establishment of the People's Liberation Army. Option B refers",B
history-2024-304-26,B,multiple_choice,12.0,"['Quân giải phóng miền Nam ra đời.', 'Hiệp ước Hoa – Pháp được kí kết.', 'Mĩ đã rút hết quân khỏi Việt Nam.', 'Trung ương Cục miền Nam ra đời.']","Tháng 3 – 1946, Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương đã chọn giải pháp “hòa để tiến” trong bối cảnh nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"        [B] The solution adopted by the Central Committee of the Democratic People's Republic of China in March - April 1946 was the ""Hoa để tiến"" policy, which reflected the situation after the war ended. The solution adopted",B
history-2023-301-22,C,multiple_choice,12.0,"['Ai Cập', 'Lào', 'Cuba', 'Thái Lan']","Tháng 3-1952, Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở nước nào sau đây thuộc khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [C] Cuba

    Explanation:
    
    In March 1952, the United States provided assistance to Batíxta to establish a military dictatorship in Cuba. This indicates that the United States supported the establishment of a military dictatorship",C
history-2022-301-16,C,multiple_choice,12.0,"['thực dân Hà Lan.', 'phát xít Đức.', 'đế quốc Mĩ.', 'phát xít Italia.']","Tháng 4-1970, Hội nghị cấp cao ba nước Việt Nam-Lào-Campuchia đã xác định kẻ thù chung của nhân dân Đông Dương là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [C] The real enemy of the people's Dongyuan is Italy. The three countries agreed on this point during the meeting of the three countries' highest leaders in April 1970.  

    Explanation:
    
        - The",C
history-2023-301-15,A,multiple_choice,12.0,"['Liên Xô', 'Phần Lan', 'Ănggôla', 'Angiêri']","Tháng 6-1923, Nguyễn Ái Quốc tham dự Hội nghị Quốc tế Nông dân khi đang hoạt động ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [C] Ănggôla

    Explanation:
    
    Nguyễn Ái Quốc đã tham dự Hội nghị Quốc tế Nông dân tại Hà Nội vào tháng 6/1923. Đây là một trong những hội",C
history-2023-301-14,A,multiple_choice,12.0,"['Đông Dương Cộng sản đảng', 'Đảng Tân Việt', 'Việt Nam Quốc dân đảng', 'Đảng Lập hiến']","Tháng 6-1929, tổ chức nào sau đây ra đời từ sự phân hóa của Hội Việt Nam Cách mạng Thanh niên?",1.0,,,,Sự kiện / Hoạt động,"        [B] The organization was founded by the split of the Vietnam National Democratic Party. It is called the People's Democratic Party of Socialist Revolution and Construction (NDH). The party was established on June 6, 1929,",B
history-2020-304-9,D,multiple_choice,12.0,"['Hội Liên hiệp thuộc địa.', 'Đảng Dân chủ Việt Nam.', 'Việt Nam Quốc dân đáng.', 'Hội Việt Nam Cách mạng Thanh niên.']","Tháng 6-1929, Đông Dương Cộng sản Đảng ra đời từ sự phân hóa của tổ chức cách mạng nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"        [B] The party split into two factions after the establishment of the Democratic Party in 1929. The Democratic Party became the Communist Party of China, while the National Democratic Party became the People's Democratic Party of Vietnam. After the",B
history-2022-302-17,C,multiple_choice,12.0,"['Đông Phi', 'Đông Nam Á', 'Tây Âu', 'Đông Bắc Á']","Tháng 6-1947, Mĩ đề ra Kế hoạch Mácsan giúp phục hồi nền kinh tế ở khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B]

    Explanation:
    
    The passage states that ""Mỹ đã đề ra kế hoạch Mácsan nhằm phục hồi nền kinh tế ở khu vực Đông Nam Á"" (Mỹ đã đề ra kế hoạch Mácsan nhằm",B
history-2020-303-13,C,multiple_choice,12.0,"['Đảng Dân chủ Việt Nam.', 'Việt Nam Quốc dân đáng.', 'Hội Việt Nam Cách mạng Thanh niên.', 'Hội Liên hiệp thuộc địa.']","Tháng 8-1929, An Nam Cộng sản đàng ra đời từ sự phân hóa của tổ chức cách mạng nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"        [B] Việt Nam Quốc dân đáng

    Explanation:
    
    In August 1929, the National Democratic Party (NDP) emerged from the division of the revolutionary movement. It represented the interests of the working class and peasants",B
history-2024-304-20,C,multiple_choice,12.0,"['Côlômbia.', 'Vênêxuêla.', 'Anh.', 'Pêru.']","Tháng 9 – 1945, quân đội nước nào sau đây giúp đỡ thực dân Pháp trở lại xâm lược Việt Nam?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [B] Vênêxuêla

    Explanation:
    
    - Vênêxuêla is an independent country located on the west coast of Brazil.
    - It was part of the Portuguese Empire until 18",B
history-2022-303-12,B,multiple_choice,12.0,"['Đất nước đã được thống nhất', 'Miền Bắc đã được giải phóng.', 'Miền Nam hoàn toàn giải phóng.', 'Việt Nam gia nhập Liên hợp quốc.']","Tháng 9-1960, Đại hội đại biểu toàn quốc lần thứ III của Đảng Lao động Việt Nam diễn ra trong bối cảnh nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"        [B] 9-1960, the Third National Congress of the Communist Party of Vietnam took place during the situation after the reunification of the country. The party's policy was to unite all people of Vietnam under the leadership of",B
history-2021-302-28,A,multiple_choice,12.0,"['chuyển cách mạng từ thế giữ gìn lực lượng sang thế tiến công.', 'làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"        [A] Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.  
        [B] Th",A
history-2021-304-30,B,multiple_choice,12.0,"['làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'giáng đòn nặng nề vào chính sách thực dân mới của Mĩ.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"        [B] Giáng đòn nặng nề vào chính sách thực dân mới của Mĩ.  
        [A] Làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.  
        [C] Ngăn Mĩ phải chuyển",B
history-2021-303-24,D,multiple_choice,12.0,"['làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.', 'làm lung lay tận gốc chính quyền tay sai Ngô Đình Diệm.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"        [C] Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn. 

    Explanation:
    
    -",C
history-2021-301-24,B,multiple_choice,12.0,"['đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn', 'đánh dấu một bước phát triển của phong trào cách mạng', 'buộc Pháp phải chuyển sang đảnh lâu dài ở Đông Dương', 'làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"        [B]

        Explanation:
        The victory of the Dong Jia (1959-1960) movement in North Vietnam marked a complete victory for the anti-French struggle. It also laid the groundwork for further development of",B
history-2024-304-29,C,multiple_choice,12.0,"['xóa bỏ hoàn toàn tàn dư của chế độ phong kiến.', 'xóa bỏ hoàn toàn tàn dư của chủ nghĩa thực dân.', 'góp phần làm thay đổi bản đồ chính trị thế giới.', 'đưa tất cả các nước cùng đi lên chủ nghĩa xã hội.']",Thắng lợi của phong trào đấu tranh giải phóng dân tộc ở các nước Đông Nam Á sau Chiến tranh thế giới thứ hai đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"        [B]

        Explanation:
        The victory of the anti-imperialist struggle in Southeast Asian countries after World War II led to the elimination of all remnants of feudalism. It also contributed to changing the map of world politics. Therefore, option",B
history-2024-301-6,B,multiple_choice,12.0,"['Phong trào “Tuần lễ vàng”.', 'Trận “Điện Biên Phủ trên không”.', 'Hoàn thành phổ cập giáo dục cao đẳng.', 'Hoàn thành phổ cập giáo dục đại học.']",Thắng lợi nào sau đây của quân dân Việt Nam buộc Mĩ phải kí Hiệp định Pari (1973)?,,1.0,,,Bối cảnh/Nguyên nhân,"        [B]

        Explanation:
        - ""Phong trào 'Tuần lễ vàng'"" occurred after the end of the Vietnam War and was not related to the defeat of the Viet Cong.
        - ""Trận Điện Biên Phủ",B
history-2024-303-23,B,multiple_choice,12.0,"['Đoan Hùng.', 'Phước Long.', 'Đông Khê.', 'Phay Khắt.']",Thắng lợi quân sự nào sau đây của quân dân miền Nam Việt Nam là kết quả thực hiện Nghị quyết Hội nghị Trung ương lần thứ 21 (7–1973) của Đảng Lao động Việt Nam?,,1.0,,,Sự kiện / Hoạt động,"        [B]

        Explanation:
        - ""Đoan Hùng"" is a historical figure who fought against the French colonial forces during the Vietnam War.
        - ""Phước Long"" refers to the first province to be completely liberated after the",B
history-2023-302-24,D,multiple_choice,12.0,"['nhanh chóng đánh bại chủ nghĩa phát xít', 'thực hiện kế hoạch Giônxơn Mác Namara', 'thực hiện chiến lược Chiến tranh cục bộ', 'bù đắp những thiệt hại của chiến tranh']",Thực dân Pháp đẩy mạnh cuộc khai thác thuộc địa lần thứ hai (1919-1929) ở Đông Dương nhằm,,1.0,,,Bối cảnh/Nguyên nhân,"        [B]

        Explanation:
        The French colonial policy in East Africa (1919-1929) was primarily focused on expanding their influence in East Africa through the acquisition of natural resources such as rubber, tea, and op",B
history-2020-303-38,C,multiple_choice,12.0,"['những điều kiện để thành lập một chính đăng vô sản đang chín muồi.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc,', 'vai trò của lực lượng trí thức trước yêu cầu khách quan của lịch sử.', 'lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"        [B]

        Explanation:
        The historical context is during the Hundred Days' Reform (1861–1865), which led to the establishment of the Republic of China. The phong trào yêu nước Việt Nam emerged",B
history-2020-301-37,B,multiple_choice,12.0,"['giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.', 'phong trào dân tộc cần hướng đến một ngọn cờ cứu nước mới.', 'lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"        [B]

        Explanation:
        The historical fact is that during the period from 1858 to 1918, various patriotic movements emerged across China, including the Boxer Rebellion, the Taiping Rebellion, and the Hundred",B
history-2020-304-39,B,multiple_choice,12.0,"['lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'phong trào dân tộc cần được dẫn dắt bởi lực lượng xã hội tiên tiến.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"        [B]

        Explanation:
        The historical context is during the late Qing Dynasty, when the Qing government was weak and unable to effectively resist foreign aggression. The patriotic movements of the people, such as the Boxer Rebellion and the Taiping Rebellion",B
history-2020-302-33,B,multiple_choice,12.0,"['lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'sự phát triển của ý thức dân tộc trước yêu cầu mới của lịch sử.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"        [B]

        Explanation:
        The historical context is during the late Qing Dynasty, when the Qing government was weak and unable to effectively resist foreign aggression. The patriotic movements of the people, such as the Boxer Rebellion and the Taiping Rebellion",B
history-2021-303-32,C,multiple_choice,12.0,"['mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'các lực lượng tập hợp trong mặt trận vừa thống nhất vừa có mâu thuẫn.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"        [B]

        Explanation:
        The passage states that ""The process of building various revolutionary fronts during the National Revolution (1930-1975) demonstrated that the party's leadership adopted a policy of unity rather than division.""",B
history-2021-304-36,A,multiple_choice,12.0,"['mặt trận là một tổ chức liên hiệp luôn có sự thống nhất trong đa dạng.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"        [B]

        Explanation:
        The historical fact is that the People's Liberation Army (PLA) and other various anti-imperialist forces united to form the National Revolutionary United Front (NRF), which became the main force driving the Chinese",B
history-2021-302-34,D,multiple_choice,12.0,"['mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'việc tập hợp lực lượng trong mặt trận phù hợp với sách lược cách mạng.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"        [D] Ở những thời kỳ này, các thành phần dân tộc đã tham gia vào các mặt trận dân tộc thống nhất, không có mâu thuẫn và đấu tranh nội bộ. Mặt trận được xây dựng thành công là",D
history-2021-301-40,A,multiple_choice,12.0,"['quá trình xây dựng mặt trận gắn liền với củng cố khối liên minh công nông.', 'mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh trong nội bộ.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"        [B]

        Explanation:
        The process of building various ethnic unity fronts during the National Revolution (1930-1975) demonstrated that the construction of ethnic unity fronts is closely linked with the consolidation of a united ethnic group",B
