id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen3-0.6B_response,Qwen/Qwen3-0.6B_answer
history-2022-301-35,D,multiple_choice,12.0,"['Giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.', 'Lật đổ chế độ phong kiến và xóa bỏ được mọi tàn dư của chế độ cũ.', 'Đóng góp vào cuộc đấu tranh chống phát xít của các nước xã hội chủ nghĩa.', 'Đóng góp vào sự nghiệp chung của các lực lượng tiến bộ trên thế giới.']",Nội dung nào sau đây phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,,1.0,,Đánh giá,"    [A] Nội dung phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam là việc giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.  
",A
history-2022-303-31,D,multiple_choice,12.0,"['Lật đổ chế độ phong kiến và xóa bỏ được mọi tàn dư của xã hội cũ', 'Tham gia cuộc đấu tranh chống phát xít của các nước xã hội chủ nghĩa.', 'Giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.', 'Đóng góp vào sự nghiệp đấu tranh vì quyền sống của con người.']",Nội dung nào sau đây phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,,1.0,,Đánh giá,"    [D] Đóng góp vào sự nghiệp đấu tranh vì quyền sống của con người.  

    Explanation:  
    The revolution in 1945 was a movement that contributed to the fight for the rights of people. This reflects",D
history-2022-301-38,C,multiple_choice,12.0,"['Chuyển hướng chiến lược từ đấu tranh chính trị sang đấu tranh vũ trang.', 'Xây dựng đội quân chính trị làm yếu tố quyết định thắng lợi cuối cùng.', 'Con đường giải phóng miền Nam là tiến công bằng bạo lực cách mạng.', 'Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao.']",Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,,,1.0,,"So sánh, đối chiếu","    [D] Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao.  

    Explanation:  
    The main idea of the 15th and 21st Central Committee meetings was to combine",D
history-2022-303-33,C,multiple_choice,12.0,"['Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao', 'Xây dựng đội quân chính trị làm yếu tố quyết định thắng lợi cuối cùng', 'Sử dụng sức mạnh bạo lực cách mạng để tiến công đối phương', 'Chuyển hướng chiến lược từ đấu tranh chính trị sang đấu tranh vũ trang.']",Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,,,1.0,,"So sánh, đối chiếu",    [A] Nội dung phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959),A
history-2024-304-39,B,multiple_choice,12.0,"['Kết hợp chủ nghĩa Mác – Lênin với phong trào công nhân trong xây dựng chính đảng vô sản.', 'Giải quyết mối quan hệ giữa các nhiệm vụ, lực lượng tham gia và tiến trình làm cách mạng.', 'Xác định lực lượng thanh niên và trí thức tiểu tư sản là hạt nhân để truyền bá lí luận cách mạng.', 'Xác định phương hướng chiến lược, giai cấp lãnh đạo và động lực đưa cách mạng tiến lên.']","Nội dung nào sau đây phản ánh đúng việc Nguyễn Ái Quốc vận dụng sáng tạo chủ nghĩa
Mác – Lênin vào quá trình chuẩn bị và xây dựng đường lối cứu nước cho dân tộc Việt Nam (1920-1930)?",,,1.0,,Đánh giá,    [D] Nguyễn Ái Quốc đã vận dụng chủ nghĩa Mác – Lênin vào xây dựng đường lối cứu nước và xây dựng chính trị cho dân tộc Việt Nam trong giai đoạn 1920–193,D
history-2022-303-36,C,multiple_choice,12.0,"['Chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.', 'Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.', 'Buộc Mĩ xuống thang chiến tranh, mở ra bước ngoặt của cuộc kháng chiến', 'Buộc Mĩ phải quay lại đàm phán ở Pari để bàn về việc chấm dứt chiến tranh.']",Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [A] Cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 phản ánh đúng ý nghĩa của việc chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.  
    [B",A
history-2022-301-40,B,multiple_choice,12.0,"['Buộc Mĩ phải quay lại đàm phán ở Pari để bàn về việc chấm dứt chiến tranh.', 'Mở ra khả năng sớm kết thúc chiến tranh thông qua con đường đàm phán.', 'Chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.', 'Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.']",Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,    [B] The victory of the Spring and Autumn Movement (1968) marked the first time in Vietnamese history that the country could quickly end the war through diplomatic means. This shows that the movement was a decisive step in the country's,B
history-2024-303-25,A,multiple_choice,12.0,"['Cổ vũ phong trào giải phóng dân tộc ở các thuộc địa.', 'Đánh dấu chủ nghĩa xã hội trở thành hệ thống thế giới.', 'Đã xóa bỏ hoàn toàn chủ nghĩa phát xít trên thế giới.', 'Đánh dấu sự sụp đổ hoàn toàn của chủ nghĩa thực dân.']",Nội dung nào sau đây phản ánh đúng ý nghĩa quốc tế của cuộc Cách mạng tháng Mười Nga năm 1917?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    [A] Nội dung phản ánh đúng ý nghĩa quốc tế của cuộc Cách mạng tháng Mười Nga năm 1917 là: Cổ vũ phong trào giải phóng dân tộc ở các thuộc địa.  

    Explanation",A
history-2023-302-32,C,multiple_choice,12.0,"['Chuẩn bị đầy đủ các điều kiện cho giai cấp vô sản thành lập một chính đảng.', 'Xây dựng một lực lượng cách mạng hùng hậu để đi đến thành lập chính đảng vô sản.', 'Rèn luyện đội ngũ tiểu tư sản trí thức tham gia vào các tổ chức cách mạng sau này.', 'Lôi cuốn đông đảo các giai cấp, tầng lớp tham gia, đặc biệt là nông dân']",Nội dung nào sau đây phản ánh đúng đóng góp của phong trào yêu nước theo khuynh hướng dân chủ tư sản ở Việt Nam trong những năm 1919-1925?,,,1.0,,Đánh giá,"    [A] Nội dung chuẩn bị đầy đủ các điều kiện cho giai cấp vô sản thành lập một chính đảng.  
    Reasoning: Phong trào yêu nước trong khuynh hướng dân chủ tư sản ở Việt Nam trong những",A
history-2021-303-4,C,multiple_choice,12.0,"['Tiến hành khai thác mỏ than.', 'Mở rộng diện tích trồng lúa.', 'Mở trường học theo lối mới.', 'Phổ cập giáo dục trung học.']",Nội dung nào sau đây thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Phổ cập giáo dục trung học.  

    Explanation:  
    Nội dung ""Phổ cập giáo dục trung học"" thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan",D
history-2021-304-14,C,multiple_choice,12.0,"['Phổ cập giáo dục trung học', 'Mở rộng diện tích trồng lúa', 'Mở lớp dạy chữ Quốc ngữ', 'Tiến hành khai thác mỏ than']",Nội dung nào sau đây thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trình khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Phổ cập giáo dục trung học

    Explanation:  
    Nội dung ""Phổ cập giáo dục trung học"" thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu",A
history-2021-302-11,A,multiple_choice,12.0,"['Lên án những hủ tục phong kiến.', 'Phổ cập giáo dục trung học.', 'Tiến hành khai thác mỏ than.', 'Mở rộng diện tích trồng lúa.']",Nội dung nào sau đây thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [B] Phổ cập giáo dục trung học.
    
    Reasoning: Nội dung ""Phổ cập giáo dục trung học"" thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở",B
history-2021-301-6,B,multiple_choice,12.0,"['Mở rộng diện tích trồng lúa.', 'Vận động cải cách trang phục', 'Phổ cập giáo dục trung học.', 'Tiến hành khai thác mỏ than.']",Nội dung nào sau đây thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Nội dung mở rộng diện tích trồng lúa là một trong những nội dung chính của cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX.  
    ---
   ",A
history-2024-301-13,D,multiple_choice,12.0,"['các công ti xuyên quốc gia.', 'chính đảng vô sản.', 'các tổ chức cộng sản.', 'đông đảo nhân dân.']",Phong trào Cần vương (cuối thế kỉ XIX) ở Việt Nam có sự tham gia của,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Đô la nhân dân.  

    Explanation: Phong trào Cần vương (cuối thế kỉ XIX) ở Việt Nam có sự tham gia của người dân địa phương, đặc biệt là người dân nông",D
history-2021-301-18,D,multiple_choice,12.0,"['Đông Dương Cộng sản liên đoàn được thành lập', 'Việt Nam Quốc dân đàng hoàn toàn tan rã', 'khởi nghĩa Yên Bái hoàn toàn thất bại', 'thực dân Pháp cơ bản hoàn thành xâm lược Việt Nam']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"    [D] Thực dân Pháp cơ bản hoàn thành xâm lược Việt Nam

    Explanation: Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi thực dân Pháp cơ bản hoàn thành x",D
history-2021-304-19,D,multiple_choice,12.0,"['khởi nghĩa Yên Bái hoàn toàn thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đáng hoàn toàn tan rã.', 'triều Nguyễn kí với Pháp bản Hiệp ước Hácmăng.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"    [A] khởi nghĩa Yên Bái hoàn toàn thất bại.

    Explanation: Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi khởi nghĩa Yên Bái hoàn toàn thất bại. Việc",A
history-2021-303-21,A,multiple_choice,12.0,"['phái chủ chiến phản công quân Pháp tại Huế thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"    [A] Phái chủ chiến phản công quân Pháp tại Huế thất bại.

    Explanation: Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi phái chủ chiến phản công quân",A
history-2021-302-5,A,multiple_choice,12.0,"['triều đình Huế kí với Pháp bản Hiệp ước Patonốt.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"    [A] triều đình Huế kí với Pháp bản Hiệp ước Patonốt.
        
    Explanation: Phong trào Cần vương cuối thế kỉ XIX bùng nổ sau khi triều đình Huế ký",A
history-2021-301-35,B,multiple_choice,12.0,"['Không giải quyết quyền tới giai cấp để tập trung vào vấn đề dân tộc.', 'Phải xây dựng một mặt trận dân tộc thống nhất rộng rãi.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh khởi nghĩa khi có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,    [B] Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm cho sự nghiệp giải phóng dân tộc ở Việt Nam là phải xây dựng một mặt trận dân tộc thống nhất rộng rãi,B
history-2021-303-33,D,multiple_choice,12.0,"['Chỉ phát lệnh tổng khởi nghĩa khi có sự giúp đỡ từ bên ngoài.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Sử dụng bạo lực cách mạng để giành và giữ vững chính quyền.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [B] Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.  

    Explanation: Phong trào cách mạng 1930-1931 nhằm đảm bảo sự ổn định trước khi thực hiện các",B
history-2021-304-40,B,multiple_choice,12.0,"['Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Giải quyết đúng đắn mối quan hệ giữa các lợi ích dân tộc và giai cấp.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [B] The movement emphasized resolving the correct relationship between national interests and the working class, reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.  

    ---

    Question: Chiến thắng Điện Biên Phủ năm 1",B
history-2021-302-38,B,multiple_choice,12.0,"['Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Xây dựng liên minh công nông là vấn đề chiến lược của cách mạng.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,    [B] Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm cho sự nghiệp giải phóng dân tộc ở Việt Nam là xây dựng liên minh công nông là vấn đề chiến lược,B
history-2020-301-33,A,multiple_choice,12.0,"['dựa vào lực lượng chính trị quần chúng.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [A] Both movements were based on the strength of the political forces and the people's masses. This shows that the political forces and the people's masses were the main forces behind these movements.  

    ---

    Question: Phong tr",A
history-2020-303-34,B,multiple_choice,12.0,"['đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'hướng tới mục tiêu giải phóng dân tộc.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'sử dụng hình thức đấu tranh vũ trang.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [B] All three movements aimed at liberating the people and the country. This shows that the three movements were aimed at liberating the people and the country.  

    ---

    Question: Phong trào cách mạng 19",B
history-2020-302-38,A,multiple_choice,12.0,"['đấu tranh đòi các quyền lợi cho dân tộc', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu', 'tạm gác khẩu hiệu cách mạng ruộng đất', 'sử dụng hình thức đấu tranh vũ trang']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [A] Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 193",A
history-2020-304-37,A,multiple_choice,12.0,"['đấu tranh chống lại kẻ thù của dân tộc.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","    [D] Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 193",D
history-2022-301-28,B,multiple_choice,12.0,"['Chống lại chủ nghĩa thực dân cũ.', 'Nhận viện trợ theo Kế hoạch Mácsan.', 'Có đông đảo nhân dân tham gia.', 'Bùng nổ sớm nhất ở Bắc Phi.']",Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Chống lại chủ nghĩa thực dân cũ.  
    Reasoning: Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây. Phong trào này",A
history-2023-302-16,B,multiple_choice,12.0,"['Nhà xuất bản tiến bộ Nam đồng thư xã', 'Mặt trận Dân tộc giải phóng miền Nam Việt Nam', 'tổ chức Việt Nam Quang phục hội', 'Hội Liên hiệp các dân tộc bị áp bức ở Á Đông']",Phong trào Đồng khởi (1959-1960) ở Việt Nam dẫn đến sự ra đời của,1.0,,,,Kết quả / Ý nghĩa / Vai trò,"    [B] Mặt trận Dân tộc giải phóng miền Nam Việt Nam

    Explanation: Phong trào Đồng khởi (1959-1960) ở Việt Nam đã dẫn đến sự ra đời của Mặt trận Dân",B
history-2024-304-37,C,multiple_choice,12.0,"['Khẳng định sự lớn mạnh và vai trò lãnh đạo cách mạng của giai cấp công nhân.', 'Rèn luyện lực lượng chính trị cho cách mạng.', 'Hình thành trên thực tế liên minh rộng rãi, có các lực lượng dân chủ và tiến bộ.', 'Mang tính chất dân tộc, dân chủ và cách mạng.']",Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt nào sau đây so với những năm 1930 – 1931?,,,1.0,,"So sánh, đối chiếu",    [D] Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt rõ nét so với những năm 1930 – 193,D
history-2023-303-40,B,multiple_choice,12.0,"['Làm cho khuynh hướng vô sản ngày càng chiếm ưu thế trong phong trào yêu nước.', 'Chứng tỏ phong trào công nhân đã thống nhất trên phạm vi cả nước.', 'Là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối.', 'Góp phần đưa lí luận giải phóng dân tộc đến với giai cấp tiên phong của cách mạng.']",Phong trào “vô sản hóa” ở Việt Nam (cuối năm 1928) không có ý nghĩa nào sau đây?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [A] Làm cho khuynh hướng vô sản ngày càng chiếm ưu thế trong phong trào yêu nước.
    Reasoning: Phong trào “vô sản hóa” ở Việt Nam (cuối năm 192",A
history-2022-302-15,C,multiple_choice,12.0,"['Bảo vệ căn cứ địa Cao Bằng', 'Bảo vệ chính quyền Xô viết', 'Giải phóng hoàn toàn miền Nam', 'Bảo vệ Khu giải phóng Việt Bắc']",Quân dân miền Nam Việt Nam chiến đấu chống chiến lược Chiến tranh cục bộ (1965-1968) của Mĩ nhằm thực hiện mục tiêu nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] 

    Explanation:  
    The Viet Minh's military actions in the 1965–1968 period aimed to protect the Cao Bằng region, which was a key area in the fight against the U",A
history-2023-301-17,D,multiple_choice,12.0,"['Bỉ', 'Marốc', 'Nam Phi', 'Mĩ']",Quốc gia nào sau đây khởi đầu cho cuộc cách mạng khoa học-kĩ thuật hiện đại từ đầu những năm 40 của thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Bỉ

    Explanation:  
    The country that started the modern scientific and technological revolution from the 40s of the 20th century is [A] Bỉ. The modern scientific and technological revolution began in",A
history-2020-302-13,B,multiple_choice,12.0,"['Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.', 'Thụy Điển.']",Quốc gia nào sau đây mở đầu kì nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] Thụy Điển.  
    Reasoning: Thụy Điển là quốc gia đầu tiên mở đầu trong lịch sử vũ trụ, với sự phát triển của các máy bay đầu tiên và các khoa học vũ trụ",B
history-2022-303-22,C,multiple_choice,12.0,"['Cuba', 'Libi', 'Liên Xô', 'Ai Cập']",Quốc gia nào sau đây mở đầu kỉ nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Cuba

    Explanation: Cuba was the first country to open up to space exploration. It was the first to establish a space station, and it was the first to launch a satellite. The other countries did not open up to space",A
history-2020-304-15,A,multiple_choice,12.0,"['Ấn Độ', 'Việt Nam', 'Lào', 'Campuchia']",Quốc gia nào sau đây tuyên bố độc lập và thành lập nước cộng hòa vào năm 1950?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] Việt Nam

    Explanation:  
    Vietnam was the first country to declare independence and establish a communist state in 1950. The other options are not correct. The answer is B.
``` 

``` 
Question:",B
history-2024-301-11,C,multiple_choice,12.0,"['Ai Cập.', 'Ấn Độ.', 'Liên Xô.', 'Thái Lan.']",Quốc gia nào sau đây ở châu Âu chịu hậu quả nặng nề bởi cuộc Chiến tranh thế giới thứ hai (1939-1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [C] Liên Xô.  
    Explanation: The war in Europe was the most devastating war in history, and the Soviet Union was the only country that survived. The other countries were either defeated or had to be occupied by other powers.",C
history-2021-303-16,B,multiple_choice,12.0,"['Trung Quốc.', 'Ai Cập.', 'Ấn Độ.', 'Nhật Bản.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] Ai Cập.  
    Reasoning: Sau Chiến tranh thế giới thứ hai, Ai Cập giành được độc lập.  
    [A] Trung Quốc.  
    Reasoning: Trung Quốc không phải là",B
history-2021-304-20,D,multiple_choice,12.0,"['Nhật Bản.', 'Trung Quốc.', 'Ấn Độ', 'Libi.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Libi.  

    Explanation:  
    After World War II, the Libi became a country that gained independence. This was a significant victory for the region. The other options are not correct.  

    ---

    Answer",D
history-2021-301-14,D,multiple_choice,12.0,"['Ấn Độ', 'Nhật Bản', 'Trung Quốc', 'Môdămbích']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [D] Môdămbích

    Reasoning:
    Môdămbích là một quốc gia ở châu Phi, giành được độc lập sau Chiến tranh thế giới thứ hai. Các",D
history-2021-302-6,D,multiple_choice,12.0,"['Nhật Bản.', 'Ấn Độ.', 'Trung Quốc.', 'Ănggola.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [D] Ănggola.

    Explanation:
    After World War II, the country of Angola gained independence. This was a significant victory for the African continent. The other options do not fit the context",D
history-2024-304-10,D,multiple_choice,12.0,"['Thái Lan.', 'Mông Cổ.', 'Hàn Quốc.', 'Ai Cập.']","Sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây ở châu Phi giành được độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Ai Cập.  

    Explanation: After World War II, Egypt gained independence from the Ottoman Empire, which marked the end of the colonial rule in the region. This was a significant victory for the country and a step towards self",D
history-2020-301-18,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Tây Ban Nha.', 'Bồ Đào Nha.']","Sau Chiến tranh thế giới thứ hai, thực dân nào sau đây đề ra “phương án Maobátton"" để thực hiện ở Ấn Độ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [B] Anh.

    Explanation:
    The ""Maobátton"" plan was proposed by the British in 1947 to address the situation in India. This plan aimed to reduce the British",B
history-2024-301-7,D,multiple_choice,12.0,"['Libi.', 'Nam Phi.', 'Phần Lan.', 'Cuba.']","Sau Chiến tranh thế giới thứ hai, đế quốc Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Sau Chiến tranh thế giới thứ hai, đế quốc Mĩ giúp Batixta thiết lập chế độ độc tài quân sự ở Libi.  
    Reasoning: Batixta was a powerful military leader in the ",A
history-2024-304-13,B,multiple_choice,12.0,"['Khôi phục nhà nước phong kiến Việt Nam.', 'Chia cắt lâu dài Việt Nam.', 'Thiết lập chế độ chiếm nô.', 'Xóa bỏ căn cứ địa Bắc Sơn – Võ Nhai.']","Sau Hiệp định Giơnevơ năm 1954 về Đông Dương, đế quốc Mĩ dựng lên chính quyền Ngô Đình Diệm ở miền Nam Việt Nam nhằm thực hiện âm mưu nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [D] After the 1954 Geneva Accords on the South Vietnam War, the U.S. established the government of Ho Chi Minh in the South Vietnamese territory to implement the plan of the last major French military strategy aimed at achieving",D
history-2022-302-16,A,multiple_choice,12.0,"['Trung Quốc', 'Achentina', 'Anh', 'Tây Ban Nha']","Sau năm 1991, ở châu Á, Liên bang Nga khôi phục và phát triển quan hệ với",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [A] The Soviet Union restored and developed relations with China after 1991. This was a major step in the process of the Cold War, as the Soviet Union was able to maintain its influence in",A
history-2020-302-11,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Cách mạng tháng Mười Nga thành công.', 'Liên minh châu Âu được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"    [A] Chiến tranh thế giới thứ hai kết thúc.  
    Reasoning: Chiến tranh thế giới thứ hai (1939-1945) bùng nổ do mâu thuẫn giữa các nước đ",A
