id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-1.1-7b-it_response,google/gemma-1.1-7b-it_answer
history-2021-302-36,C,multiple_choice,12.0,"['Xóa bỏ phương thức sản xuất cũ để xác lập quan hệ sản xuất mới.', 'Hạn chế tối đa nguồn vốn đầu tư của tư bản tư nhân Pháp.', 'Không cho phép kinh tế thuộc địa cạnh tranh với chính quốc.', 'Không đầu tư vốn vào các ngành kinh tế có tính chất hiện đại.']",Nội dung nào sau đây phản ánh đúng chính sách nhất quán của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương?,,,1.0,,"So sánh, đối chiếu","[A]

**Explanation:** Chính sách của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương là xóa bỏ phương thức sản xuất cũ để xác lập quan hệ sản xuất mới, thay thế bằng hệ thống canh tác và công nghiệp",A
history-2021-301-39,C,multiple_choice,12.0,"['Không đầu tư vốn vào các ngành kinh tế có tính chất hiện đại.', 'Hạn chế tối đa nguồn vốn đầu tư của tư bản tư nhân Pháp.', 'Kinh tế thuộc địa phải phục vụ tối đa cho kinh tế chính quốc.', 'Xóa bỏ phương thức sản xuất cũ để xác lập quan hệ sản xuất mới.']",Nội dung nào sau đây phản ánh đúng chính sách nhất quán của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương?,,,1.0,,"So sánh, đối chiếu","[C]

**Explanation:** Chính sách của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương là kinh tế thuộc địa phải phục vụ tối đa cho kinh tế chính quốc. Điều này được thể hiện qua việc Pháp đầu tư vốn",C
history-2021-304-31,C,multiple_choice,12.0,"['Hạn chế tối đa nguồn vốn đầu tư của tư bản tư nhân Pháp.', 'Xóa bỏ phương thức sản xuất cũ để xác lập quan hệ sản xuất mới.', 'Tập trung đầu tư vào những vùng kinh tế đem lại lợi nhuận tối đa.', 'Không đầu tư vốn vào các ngành kinh tế có tính chất hiện đại.']",Nội dung nào sau đây phản ánh đúng chính sách nhất quán của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương?,,,1.0,,"So sánh, đối chiếu","[C]

**Explanation:** Chính sách của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương là tập trung đầu tư vào những vùng kinh tế đem lại lợi nhuận tối đa.",C
history-2022-301-33,B,multiple_choice,12.0,"['Xây dựng được lực lượng chính trị và lực lượng vũ trang ba thứ quân.', 'Hai giai cấp chủ lực của cách mạng đoàn kết, trưởng thành trong chiến đấu.', 'Hoàn thành cải cách ruộng đất tại các vùng do xô viết kiểm soát.', 'Xây dựng được mặt trận dân tộc trên nền tảng liên minh công-nông.']",Nội dung nào sau đây phản ánh đúng một trong những thành quả của phong trào cách mạng 1930-1931 ở Việt Nam?,,,1.0,,Đánh giá,"[A]

**Explanation:** Phong trào cách mạng 1930-1931 là bước ngoặt quan trọng trong lịch sử cách mạng Việt Nam. Phong trào đã góp phần xây dựng lực lượng chính trị và lực",A
history-2022-303-32,B,multiple_choice,12.0,"['Xây dựng lực lượng chính trị và lực lượng vũ trang ba thứ quân', 'Thành lập chính quyền của dân, vì dân ở một số địa phương.', 'Xây dựng được mặt trận dân tộc trên nền tảng liên minh công-nông', 'Hoàn thành cải cách ruộng đất tại các vùng do xô viết kiểm soát.']",Nội dung nào sau đây phản ánh đúng một trong những thành quả của phong trào cách mạng 1930-1931 ở Việt Nam?,,,1.0,,Đánh giá,"[A]
**Explanation:** Phong trào cách mạng 1930-1931 đánh dấu bước tiến đầu tiên trong xây dựng lực lượng chính trị và lực lượng vũ trang của cách mạng Việt Nam.",A
history-2022-302-36,C,multiple_choice,12.0,"['Ngành công nghiệp ra đời nhưng không được áp dụng khoa học kĩ thuật.', 'Phương thức sản xuất tư bản chủ nghĩa bắt đầu được du nhập và mở rộng.', 'Một số đô thị được hình thành và mở rộng ở các vùng kinh tế phát triển', 'Quan hệ sản xuất phong kiến bị xóa bỏ, mở đường cho quan hệ sản xuất mới.']",Nội dung nào sau đây phản ánh đúng sự chuyển biến của kinh tế Việt Nam trong những năm 20 của thế kỉ XX?,,,1.0,,Đánh giá,"[B]

**Explanation:** Phương thức sản xuất tư bản chủ nghĩa bắt đầu được du nhập và mở rộng, đánh dấu sự chuyển biến của kinh tế Việt Nam trong những năm 20 của thế kỉ XX.",B
history-2022-304-32,B,multiple_choice,12.0,"['Quan hệ sản xuất phong kiến bị xóa bỏ, mở đường cho quan hệ sản xuất mới.', 'Cơ cấu kinh tế thay đổi theo hướng tăng dần tỉ trọng ngành công nghiệp.', 'Ngành công nghiệp ra đời nhưng không được áp dụng khoa học kĩ thuật.', 'Phương thức sản xuất tư bản chủ nghĩa bắt đầu được du nhập và mở rộng.']",Nội dung nào sau đây phản ánh đúng sự chuyển biến của nền kinh tế Việt Nam trong những năm 20 của thế kỉ XX?,,,1.0,,Đánh giá,"[D]

**Explanation:** Sự chuyển biến của nền kinh tế Việt Nam trong những năm 20 của thế kỉ XX được đánh dấu bởi sự du nhập và mở rộng của phương thức sản xuất tư bản chủ nghĩa.",D
history-2022-302-34,D,multiple_choice,12.0,"['Buộc Mĩ xuống thang chiến tranh và chấp nhận quay lại đàm phán tại Hội nghị Pari.', 'Lần đầu khẳng định bạo lực là con đường duy nhất giải phóng miền Nam.', 'Chuyển cách mạng miền Nam từ thể giữ gìn lực lượng sang thể tiến công.', 'Tạo cơ sở đánh giá toàn diện tương quan lực lượng để mở cuộc tiến công chiến lược.']",Nội dung nào sau đây phản ánh đúng tác động của chiến thắng Đường 14 Phước Long (đầu năm 1975) đối với tiến trình cách mạng miền Nam Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[C]

**Explanation:** Chiến thắng Đường 14 Phước Long đánh dấu bước ngoặt quan trọng trong cách mạng miền Nam Việt Nam. Nó chứng tỏ khả năng chiến đấu của quân Giải phóng miền Nam và sức mạnh của quần",C
history-2022-301-35,D,multiple_choice,12.0,"['Giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.', 'Lật đổ chế độ phong kiến và xóa bỏ được mọi tàn dư của chế độ cũ.', 'Đóng góp vào cuộc đấu tranh chống phát xít của các nước xã hội chủ nghĩa.', 'Đóng góp vào sự nghiệp chung của các lực lượng tiến bộ trên thế giới.']",Nội dung nào sau đây phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,,1.0,,Đánh giá,"[A]

**Explanation:** Cách mạng tháng Tám năm 1945 ở Việt Nam là một cuộc cách mạng dân chủ, vì nó giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa, tạo điều",A
history-2022-303-31,D,multiple_choice,12.0,"['Lật đổ chế độ phong kiến và xóa bỏ được mọi tàn dư của xã hội cũ', 'Tham gia cuộc đấu tranh chống phát xít của các nước xã hội chủ nghĩa.', 'Giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa.', 'Đóng góp vào sự nghiệp đấu tranh vì quyền sống của con người.']",Nội dung nào sau đây phản ánh đúng tính chất dân chủ của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,,1.0,,Đánh giá,"[C]

**Explanation:** Cách mạng tháng Tám năm 1945 ở Việt Nam đã giải quyết thành công mọi mâu thuẫn giai cấp trong xã hội thuộc địa, tạo điều kiện cho quần chúng lao động được hưởng lợi",C
history-2022-301-38,C,multiple_choice,12.0,"['Chuyển hướng chiến lược từ đấu tranh chính trị sang đấu tranh vũ trang.', 'Xây dựng đội quân chính trị làm yếu tố quyết định thắng lợi cuối cùng.', 'Con đường giải phóng miền Nam là tiến công bằng bạo lực cách mạng.', 'Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao.']",Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,,,1.0,,"So sánh, đối chiếu","[D]

**Explanation:** Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973) đều",D
history-2022-303-33,C,multiple_choice,12.0,"['Kết hợp đấu tranh trên ba mặt trận: quân sự, chính trị và ngoại giao', 'Xây dựng đội quân chính trị làm yếu tố quyết định thắng lợi cuối cùng', 'Sử dụng sức mạnh bạo lực cách mạng để tiến công đối phương', 'Chuyển hướng chiến lược từ đấu tranh chính trị sang đấu tranh vũ trang.']",Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,,,1.0,,"So sánh, đối chiếu","[A]

**Explanation:** Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973) đã",A
history-2024-304-39,B,multiple_choice,12.0,"['Kết hợp chủ nghĩa Mác – Lênin với phong trào công nhân trong xây dựng chính đảng vô sản.', 'Giải quyết mối quan hệ giữa các nhiệm vụ, lực lượng tham gia và tiến trình làm cách mạng.', 'Xác định lực lượng thanh niên và trí thức tiểu tư sản là hạt nhân để truyền bá lí luận cách mạng.', 'Xác định phương hướng chiến lược, giai cấp lãnh đạo và động lực đưa cách mạng tiến lên.']","Nội dung nào sau đây phản ánh đúng việc Nguyễn Ái Quốc vận dụng sáng tạo chủ nghĩa
Mác – Lênin vào quá trình chuẩn bị và xây dựng đường lối cứu nước cho dân tộc Việt Nam (1920-1930)?",,,1.0,,Đánh giá,"[A]

**Explanation:** Kết hợp chủ nghĩa Mác – Lênin với phong trào công nhân trong xây dựng chính đảng vô sản là cách Nguyễn Ái Quốc vận dụng sáng tạo chủ nghĩa Mác – Lênin vào",A
history-2022-303-36,C,multiple_choice,12.0,"['Chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.', 'Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.', 'Buộc Mĩ xuống thang chiến tranh, mở ra bước ngoặt của cuộc kháng chiến', 'Buộc Mĩ phải quay lại đàm phán ở Pari để bàn về việc chấm dứt chiến tranh.']",Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[C]

**Explanation:** Cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 đánh dấu bước ngoặt của cuộc kháng chiến chống Mỹ khi buộc Mỹ phải xuống thang chiến tranh và mở ra khả năng giải",C
history-2022-301-40,B,multiple_choice,12.0,"['Buộc Mĩ phải quay lại đàm phán ở Pari để bàn về việc chấm dứt chiến tranh.', 'Mở ra khả năng sớm kết thúc chiến tranh thông qua con đường đàm phán.', 'Chuyển cách mạng miền Nam từ thế giữ gìn lực lượng sang thế tiến công.', 'Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.']",Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[C]

**Explanation:** Cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 đánh dấu sự chuyển đổi từ thế giữ gìn lực lượng sang thế tiến công của cách mạng miền Nam. Cuộc tổng",C
history-2024-303-25,A,multiple_choice,12.0,"['Cổ vũ phong trào giải phóng dân tộc ở các thuộc địa.', 'Đánh dấu chủ nghĩa xã hội trở thành hệ thống thế giới.', 'Đã xóa bỏ hoàn toàn chủ nghĩa phát xít trên thế giới.', 'Đánh dấu sự sụp đổ hoàn toàn của chủ nghĩa thực dân.']",Nội dung nào sau đây phản ánh đúng ý nghĩa quốc tế của cuộc Cách mạng tháng Mười Nga năm 1917?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[A]
**Explanation:** Cuộc Cách mạng tháng Mười Nga năm 1917 đánh dấu sự thắng lợi của phong trào giải phóng dân tộc ở các thuộc địa, góp phần thúc đẩy phong trào giải phóng dân tộc",A
history-2023-302-32,C,multiple_choice,12.0,"['Chuẩn bị đầy đủ các điều kiện cho giai cấp vô sản thành lập một chính đảng.', 'Xây dựng một lực lượng cách mạng hùng hậu để đi đến thành lập chính đảng vô sản.', 'Rèn luyện đội ngũ tiểu tư sản trí thức tham gia vào các tổ chức cách mạng sau này.', 'Lôi cuốn đông đảo các giai cấp, tầng lớp tham gia, đặc biệt là nông dân']",Nội dung nào sau đây phản ánh đúng đóng góp của phong trào yêu nước theo khuynh hướng dân chủ tư sản ở Việt Nam trong những năm 1919-1925?,,,1.0,,Đánh giá,"[C]

**Explanation:** Phong trào yêu nước theo khuynh hướng dân chủ tư sản ở Việt Nam trong những năm 1919-1925 chủ yếu tập trung vào việc rèn luyện đội ngũ tiểu tư sản",C
history-2021-303-4,C,multiple_choice,12.0,"['Tiến hành khai thác mỏ than.', 'Mở rộng diện tích trồng lúa.', 'Mở trường học theo lối mới.', 'Phổ cập giáo dục trung học.']",Nội dung nào sau đây thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

**Explanation:** Mở trường học theo lối mới là nội dung thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX.",C
history-2021-304-14,C,multiple_choice,12.0,"['Phổ cập giáo dục trung học', 'Mở rộng diện tích trồng lúa', 'Mở lớp dạy chữ Quốc ngữ', 'Tiến hành khai thác mỏ than']",Nội dung nào sau đây thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trình khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

**Explanation:** Mở lớp dạy chữ Quốc ngữ là nội dung thuộc lĩnh vực giáo dục trong cuộc vận động Duy tân do Phan Châu Trình khởi xướng đầu thế kỉ XX.",C
history-2021-302-11,A,multiple_choice,12.0,"['Lên án những hủ tục phong kiến.', 'Phổ cập giáo dục trung học.', 'Tiến hành khai thác mỏ than.', 'Mở rộng diện tích trồng lúa.']",Nội dung nào sau đây thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
**Explanation:** Lên án những hủ tục phong kiến là nội dung thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân do Phan Châu Trinh khởi xướng đầu thế kỉ XX.",A
history-2021-301-6,B,multiple_choice,12.0,"['Mở rộng diện tích trồng lúa.', 'Vận động cải cách trang phục', 'Phổ cập giáo dục trung học.', 'Tiến hành khai thác mỏ than.']",Nội dung nào sau đây thuộc lĩnh vực văn hóa trong cuộc vận động Duy tân ở Việt Nam do Phan Châu Trinh khởi xướng đầu thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
**Explanation:** Vận động Duy tân do Phan Châu Trinh khởi xướng đầu thế kỉ XX chủ yếu tập trung vào lĩnh vực văn hóa, với việc vận động cải cách trang phục, làm phong cách sống, văn",B
history-2024-301-13,D,multiple_choice,12.0,"['các công ti xuyên quốc gia.', 'chính đảng vô sản.', 'các tổ chức cộng sản.', 'đông đảo nhân dân.']",Phong trào Cần vương (cuối thế kỉ XIX) ở Việt Nam có sự tham gia của,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]

**Explanation:** Phong trào Cần vương là một phong trào yêu nước của nhân dân Việt Nam cuối thế kỉ XIX, do đó có sự tham gia đông đảo của đông đảo nhân dân.",D
history-2021-301-18,D,multiple_choice,12.0,"['Đông Dương Cộng sản liên đoàn được thành lập', 'Việt Nam Quốc dân đàng hoàn toàn tan rã', 'khởi nghĩa Yên Bái hoàn toàn thất bại', 'thực dân Pháp cơ bản hoàn thành xâm lược Việt Nam']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"[D]

**Explanation:** Phong trào Cần vương bùng nổ sau khi thực dân Pháp cơ bản hoàn thành xâm lược Việt Nam vào cuối thế kỉ XIX.",D
history-2021-304-19,D,multiple_choice,12.0,"['khởi nghĩa Yên Bái hoàn toàn thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đáng hoàn toàn tan rã.', 'triều Nguyễn kí với Pháp bản Hiệp ước Hácmăng.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"[D]

**Explanation:** Phong trào Cần vương bùng nổ sau khi triều Nguyễn kí với Pháp bản Hiệp ước Hácmăng, chấm dứt chế độ phong kiến Việt Nam và mở đường cho thực dân Pháp xâm",D
history-2021-303-21,A,multiple_choice,12.0,"['phái chủ chiến phản công quân Pháp tại Huế thất bại.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"[A]

**Explanation:** Phong trào Cần vương bùng nổ sau khi phái chủ chiến phản công quân Pháp tại Huế thất bại, tạo điều kiện cho phong trào lan rộng và thu hút đông đảo quần chúng tham gia",A
history-2021-302-5,A,multiple_choice,12.0,"['triều đình Huế kí với Pháp bản Hiệp ước Patonốt.', 'Đông Dương Cộng sản liên đoàn được thành lập.', 'Việt Nam Quốc dân đảng hoàn toàn tan rã.', 'khởi nghĩa Yên Bái hoàn toàn thất bại.']",Phong trào Cần vương cuối thế kỉ XIX ở Việt Nam bùng nổ sau khi,1.0,,,,Bối cảnh/Nguyên nhân,"[A]

**Explanation:** Triều đình Huế kí với Pháp bản Hiệp ước Patonốt đánh dấu sự yếu đi của triều đình và tạo điều kiện cho phong trào Cần vương bùng nổ.",A
history-2021-301-35,B,multiple_choice,12.0,"['Không giải quyết quyền tới giai cấp để tập trung vào vấn đề dân tộc.', 'Phải xây dựng một mặt trận dân tộc thống nhất rộng rãi.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh khởi nghĩa khi có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B]
**Explanation:** Phong trào cách mạng 1930-1931 đã chứng minh tầm quan trọng của việc xây dựng một mặt trận dân tộc thống nhất rộng rãi để giải phóng dân tộc.",B
history-2021-303-33,D,multiple_choice,12.0,"['Chỉ phát lệnh tổng khởi nghĩa khi có sự giúp đỡ từ bên ngoài.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Sử dụng bạo lực cách mạng để giành và giữ vững chính quyền.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B]

**Explanation:** Phong trào cách mạng 1930-1931 đã chứng minh rằng giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc là bài học kinh nghiệm quan trọng cho sự nghiệp",B
history-2021-304-40,B,multiple_choice,12.0,"['Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Giải quyết đúng đắn mối quan hệ giữa các lợi ích dân tộc và giai cấp.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.', 'Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[A]
**Explanation:** Phong trào cách mạng 1930-1931 đã để lại bài học kinh nghiệm quan trọng là giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc. Điều này được",A
history-2021-302-38,B,multiple_choice,12.0,"['Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.', 'Xây dựng liên minh công nông là vấn đề chiến lược của cách mạng.', 'Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.', 'Chỉ phát lệnh tổng khởi nghĩa khi đã có sự giúp đỡ từ bên ngoài.']",Phong trào cách mạng 1930-1931 để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[C]

**Explanation:** Phong trào cách mạng 1930-1931 đã để lại bài học kinh nghiệm quan trọng là giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc. Cách mạng Việt",C
history-2020-301-33,A,multiple_choice,12.0,"['dựa vào lực lượng chính trị quần chúng.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[B]

**Explanation:** Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 193",B
history-2020-303-34,B,multiple_choice,12.0,"['đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.', 'hướng tới mục tiêu giải phóng dân tộc.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'sử dụng hình thức đấu tranh vũ trang.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[B]

**Explanation:** Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 193",B
history-2020-302-38,A,multiple_choice,12.0,"['đấu tranh đòi các quyền lợi cho dân tộc', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu', 'tạm gác khẩu hiệu cách mạng ruộng đất', 'sử dụng hình thức đấu tranh vũ trang']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[B]

**Explanation:** Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 193",B
history-2020-304-37,A,multiple_choice,12.0,"['đấu tranh chống lại kẻ thù của dân tộc.', 'sử dụng hình thức đấu tranh vũ trang.', 'tạm gác khẩu hiệu cách mạng ruộng đất.', 'đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.']","Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều",,,1.0,,"So sánh, đối chiếu","[D]

**Explanation:** Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 193",D
history-2022-301-28,B,multiple_choice,12.0,"['Chống lại chủ nghĩa thực dân cũ.', 'Nhận viện trợ theo Kế hoạch Mácsan.', 'Có đông đảo nhân dân tham gia.', 'Bùng nổ sớm nhất ở Bắc Phi.']",Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

**Explanation:** Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung là có đông đảo nhân dân tham gia. Phong trào này chủ yếu được dẫn dắt bởi giai",C
history-2023-302-16,B,multiple_choice,12.0,"['Nhà xuất bản tiến bộ Nam đồng thư xã', 'Mặt trận Dân tộc giải phóng miền Nam Việt Nam', 'tổ chức Việt Nam Quang phục hội', 'Hội Liên hiệp các dân tộc bị áp bức ở Á Đông']",Phong trào Đồng khởi (1959-1960) ở Việt Nam dẫn đến sự ra đời của,1.0,,,,Kết quả / Ý nghĩa / Vai trò,"[B]

**Explanation:** Phong trào Đồng khởi (1959-1960) là sự kiện đánh dấu sự ra đời của Mặt trận Dân tộc giải phóng miền Nam Việt Nam (MARD).",B
history-2024-304-37,C,multiple_choice,12.0,"['Khẳng định sự lớn mạnh và vai trò lãnh đạo cách mạng của giai cấp công nhân.', 'Rèn luyện lực lượng chính trị cho cách mạng.', 'Hình thành trên thực tế liên minh rộng rãi, có các lực lượng dân chủ và tiến bộ.', 'Mang tính chất dân tộc, dân chủ và cách mạng.']",Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt nào sau đây so với những năm 1930 – 1931?,,,1.0,,"So sánh, đối chiếu","[C]

**Explanation:** Phong trào đấu tranh của nhân dân Việt Nam trong những năm 1936 – 1939 có điểm khác biệt là hình thành trên thực tế liên minh rộng rãi, có các lực",C
history-2023-303-40,B,multiple_choice,12.0,"['Làm cho khuynh hướng vô sản ngày càng chiếm ưu thế trong phong trào yêu nước.', 'Chứng tỏ phong trào công nhân đã thống nhất trên phạm vi cả nước.', 'Là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối.', 'Góp phần đưa lí luận giải phóng dân tộc đến với giai cấp tiên phong của cách mạng.']",Phong trào “vô sản hóa” ở Việt Nam (cuối năm 1928) không có ý nghĩa nào sau đây?,,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[C]

**Explanation:** Phong trào “vô sản hóa” không có ý nghĩa là phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối. Phong trào này chủ yếu nhằm tập hợp nông dân vào phong",C
history-2022-302-15,C,multiple_choice,12.0,"['Bảo vệ căn cứ địa Cao Bằng', 'Bảo vệ chính quyền Xô viết', 'Giải phóng hoàn toàn miền Nam', 'Bảo vệ Khu giải phóng Việt Bắc']",Quân dân miền Nam Việt Nam chiến đấu chống chiến lược Chiến tranh cục bộ (1965-1968) của Mĩ nhằm thực hiện mục tiêu nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

**Explanation:** Quân dân miền Nam Việt Nam chiến đấu chống chiến lược Chiến tranh cục bộ nhằm giải phóng hoàn toàn miền Nam.",C
history-2023-301-17,D,multiple_choice,12.0,"['Bỉ', 'Marốc', 'Nam Phi', 'Mĩ']",Quốc gia nào sau đây khởi đầu cho cuộc cách mạng khoa học-kĩ thuật hiện đại từ đầu những năm 40 của thế kỉ XX?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]

**Explanation:** Cuộc cách mạng khoa học-kĩ thuật hiện đại khởi đầu từ đầu những năm 40 của thế kỉ XX tại Hoa Kỳ.",D
history-2020-302-13,B,multiple_choice,12.0,"['Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.', 'Thụy Điển.']",Quốc gia nào sau đây mở đầu kì nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

**Explanation:** Liên Xô là quốc gia đầu tiên mở đầu Kỉ nguyên chinh phục Vũ trụ của loài người với việc phóng vệ tinh Sputnik 1 vào năm 1957.",B
