id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-3-1b-it_response,google/gemma-3-1b-it_answer
history-2024-303-4,A,multiple_choice,12.0,"['chấm dứt Chiến tranh lạnh.', 'thành lập Quốc tế Cộng sản.', 'giải thể Cộng đồng kinh tế châu Âu.', 'giải thể Cộng đồng than – thép châu Âu.']","Tháng 12 – 1989, hai nhà lãnh đạo Liên Xô và Mĩ đã chính thức cùng tuyên bố",1.0,,,,Sự kiện / Hoạt động,"[A]
### Answer:
[A]
### Explanation:
The correct answer is [A] – the two leaders officially declared the end of the Cold War in Tháng 12 – 1989.

Let",A
history-2022-302-5,D,multiple_choice,12.0,"['Tuần lễ vàng', 'Xây dựng Quỹ độc lập', 'Lập Hũ gạo cứu đôi', 'Đồng khởi']","Tháng 12-1960, Mặt trận Dân tộc giải phóng miền Nam Việt Nam ra đời từ kết quả của phong trào nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"[D]
### Explanation:
Tháng 12-1960, Mặt trận Dân tộc giải phóng miền Nam Việt Nam ra đời từ kết quả của phong trào [D] Đồng khởi.
",D
history-2024-304-26,B,multiple_choice,12.0,"['Quân giải phóng miền Nam ra đời.', 'Hiệp ước Hoa – Pháp được kí kết.', 'Mĩ đã rút hết quân khỏi Việt Nam.', 'Trung ương Cục miền Nam ra đời.']","Tháng 3 – 1946, Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương đã chọn giải pháp “hòa để tiến” trong bối cảnh nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[A]

### Explanation:
Tháng 3 – 1946, Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương đã chọn giải pháp “hòa để tiến” trong bối cảnh nào sau đây?
[",A
history-2023-301-22,C,multiple_choice,12.0,"['Ai Cập', 'Lào', 'Cuba', 'Thái Lan']","Tháng 3-1952, Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở nước nào sau đây thuộc khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]
### Explanation:
Tháng 3-1952, Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở nước nào sau đây thuộc khu vực Mĩ Latinh?
[C",C
history-2022-301-16,C,multiple_choice,12.0,"['thực dân Hà Lan.', 'phát xít Đức.', 'đế quốc Mĩ.', 'phát xít Italia.']","Tháng 4-1970, Hội nghị cấp cao ba nước Việt Nam-Lào-Campuchia đã xác định kẻ thù chung của nhân dân Đông Dương là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Answer:
[A]
",A
history-2023-301-15,A,multiple_choice,12.0,"['Liên Xô', 'Phần Lan', 'Ănggôla', 'Angiêri']","Tháng 6-1923, Nguyễn Ái Quốc tham dự Hội nghị Quốc tế Nông dân khi đang hoạt động ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
###
Tháng 6-1923, Nguyễn Ái Quốc tham dự Hội nghị Quốc tế Nông dân khi đang hoạt động ở quốc gia nào sau đây?
A. Liên Xô
B. Phần",A
history-2023-301-14,A,multiple_choice,12.0,"['Đông Dương Cộng sản đảng', 'Đảng Tân Việt', 'Việt Nam Quốc dân đảng', 'Đảng Lập hiến']","Tháng 6-1929, tổ chức nào sau đây ra đời từ sự phân hóa của Hội Việt Nam Cách mạng Thanh niên?",1.0,,,,Sự kiện / Hoạt động,"[A]
###
The Đông Dương Cộng sản đảng ra đời từ sự phân hóa của Hội Việt Nam Cách mạng Thanh niên.
",A
history-2020-304-9,D,multiple_choice,12.0,"['Hội Liên hiệp thuộc địa.', 'Đảng Dân chủ Việt Nam.', 'Việt Nam Quốc dân đáng.', 'Hội Việt Nam Cách mạng Thanh niên.']","Tháng 6-1929, Đông Dương Cộng sản Đảng ra đời từ sự phân hóa của tổ chức cách mạng nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"[A]
###
The correct answer is [A] - Hội Liên hiệp thuộc địa.

**Explanation:**

The Đông Dương Cộng sản Đảng ra đời từ sự phân hóa của Hội Liên hiệp thuộc địa.  Trong thời kỳ đầu,",A
history-2022-302-17,C,multiple_choice,12.0,"['Đông Phi', 'Đông Nam Á', 'Tây Âu', 'Đông Bắc Á']","Tháng 6-1947, Mĩ đề ra Kế hoạch Mácsan giúp phục hồi nền kinh tế ở khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
###
The Kế hoạch Mácsan (Mácsan Plan) was designed to help restore the economy of the region of [East Asia].  Specifically, it aimed to revitalize the agricultural sector, promote industrial development, and",A
history-2020-303-13,C,multiple_choice,12.0,"['Đảng Dân chủ Việt Nam.', 'Việt Nam Quốc dân đáng.', 'Hội Việt Nam Cách mạng Thanh niên.', 'Hội Liên hiệp thuộc địa.']","Tháng 8-1929, An Nam Cộng sản đàng ra đời từ sự phân hóa của tổ chức cách mạng nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"[A]
### Explanation:
The An Nam Cộng sản ra đời từ sự phân hóa của tổ chức cách mạng là do sự phân hóa của Đảng Dân chủ Việt Nam.
",A
history-2024-304-20,C,multiple_choice,12.0,"['Côlômbia.', 'Vênêxuêla.', 'Anh.', 'Pêru.']","Tháng 9 – 1945, quân đội nước nào sau đây giúp đỡ thực dân Pháp trở lại xâm lược Việt Nam?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The Vietnamese resistance movement, led by Ho Chi Minh, successfully resisted the French invasion. Therefore, the Vietnamese people did not help the French.
",D
history-2022-303-12,B,multiple_choice,12.0,"['Đất nước đã được thống nhất', 'Miền Bắc đã được giải phóng.', 'Miền Nam hoàn toàn giải phóng.', 'Việt Nam gia nhập Liên hợp quốc.']","Tháng 9-1960, Đại hội đại biểu toàn quốc lần thứ III của Đảng Lao động Việt Nam diễn ra trong bối cảnh nào sau đây?",1.0,,,,Bối cảnh/Nguyên nhân,"[A]
###
###
###
###
",A
history-2021-302-28,A,multiple_choice,12.0,"['chuyển cách mạng từ thế giữ gìn lực lượng sang thế tiến công.', 'làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[A]
### Answer:
[A]
",A
history-2021-304-30,B,multiple_choice,12.0,"['làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'giáng đòn nặng nề vào chính sách thực dân mới của Mĩ.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[D]
### Explanation:
The correct answer is [D]. The Phong Trào Đồng Khởi (People's Movement) was a pivotal event in the Vietnamese resistance against French colonialism. It successfully [D] achieved a major victory,",D
history-2021-303-24,D,multiple_choice,12.0,"['làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.', 'buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.', 'đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.', 'làm lung lay tận gốc chính quyền tay sai Ngô Đình Diệm.']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[C]
### Explanation:
The Phong Trào Đồng Khởi (Đồng khởi) was a significant movement in the South Vietnamese war, but it did not achieve a complete victory. It was a complex and protracted struggle. The movement'",C
history-2021-301-24,B,multiple_choice,12.0,"['đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn', 'đánh dấu một bước phát triển của phong trào cách mạng', 'buộc Pháp phải chuyển sang đảnh lâu dài ở Đông Dương', 'làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc']",Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[D]
### Explanation:
The correct answer is [D] because the Đồng khởi (1959-1960) movement in the South Vietnamese region was a crucial step in the overall struggle against French colonialism. It was",D
history-2024-304-29,C,multiple_choice,12.0,"['xóa bỏ hoàn toàn tàn dư của chế độ phong kiến.', 'xóa bỏ hoàn toàn tàn dư của chủ nghĩa thực dân.', 'góp phần làm thay đổi bản đồ chính trị thế giới.', 'đưa tất cả các nước cùng đi lên chủ nghĩa xã hội.']",Thắng lợi của phong trào đấu tranh giải phóng dân tộc ở các nước Đông Nam Á sau Chiến tranh thế giới thứ hai đã,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[D]
### Explanation:
The correct answer is [D] because the victory of the independence movement in Southeast Asia after World War II was driven by the desire to overthrow colonial rule, which was a key factor in the struggle for liberation.",D
history-2024-301-6,B,multiple_choice,12.0,"['Phong trào “Tuần lễ vàng”.', 'Trận “Điện Biên Phủ trên không”.', 'Hoàn thành phổ cập giáo dục cao đẳng.', 'Hoàn thành phổ cập giáo dục đại học.']",Thắng lợi nào sau đây của quân dân Việt Nam buộc Mĩ phải kí Hiệp định Pari (1973)?,,1.0,,,Bối cảnh/Nguyên nhân,"[B]
### Explanation:
The Mĩ phải kí Hiệp định Pari (1973) khi Thắng lợi nào sau đây của quân dân Việt Nam buộc Mĩ phải kí Hiệp định Pari (1973).",B
history-2024-303-23,B,multiple_choice,12.0,"['Đoan Hùng.', 'Phước Long.', 'Đông Khê.', 'Phay Khắt.']",Thắng lợi quân sự nào sau đây của quân dân miền Nam Việt Nam là kết quả thực hiện Nghị quyết Hội nghị Trung ương lần thứ 21 (7–1973) của Đảng Lao động Việt Nam?,,1.0,,,Sự kiện / Hoạt động,"[A]
### Explanation:
Nghị quyết Hội nghị Trung ương lần thứ 21 (7–1973) của Đảng Lao động Việt Nam đã chỉ đạo việc giải quyết các vấn đề về kinh tế, văn hóa",A
history-2023-302-24,D,multiple_choice,12.0,"['nhanh chóng đánh bại chủ nghĩa phát xít', 'thực hiện kế hoạch Giônxơn Mác Namara', 'thực hiện chiến lược Chiến tranh cục bộ', 'bù đắp những thiệt hại của chiến tranh']",Thực dân Pháp đẩy mạnh cuộc khai thác thuộc địa lần thứ hai (1919-1929) ở Đông Dương nhằm,,1.0,,,Bối cảnh/Nguyên nhân,"[B]
### Explanation:
The French military strategy for the colonial war in Indochina was the ""Plan de Giovan"" (the Plan of Giovani). This plan aimed to achieve a quick victory and to establish a base of operations",B
history-2020-303-38,C,multiple_choice,12.0,"['những điều kiện để thành lập một chính đăng vô sản đang chín muồi.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc,', 'vai trò của lực lượng trí thức trước yêu cầu khách quan của lịch sử.', 'lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"[C]
### Explanation:
The period from 1858 to 1918 was a time of intense struggle for Vietnamese independence. The movements of Vietnamese people were driven by a desire to overthrow the French colonial rule and establish",C
history-2020-301-37,B,multiple_choice,12.0,"['giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.', 'phong trào dân tộc cần hướng đến một ngọn cờ cứu nước mới.', 'lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"[B]
### Explanation:
The period from 1858 to 1918 witnessed a series of movements for national liberation in Vietnam, driven by a desire to overthrow French colonial rule and establish an independent nation. These movements",B
history-2020-304-39,B,multiple_choice,12.0,"['lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'phong trào dân tộc cần được dẫn dắt bởi lực lượng xã hội tiên tiến.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"[D]
### Explanation:
The correct answer is [D]. The period from 1858 to 1918 witnessed a series of movements for national liberation in Vietnam, driven by the desire to overthrow French colonial rule and",D
history-2020-302-33,B,multiple_choice,12.0,"['lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.', 'sự phát triển của ý thức dân tộc trước yêu cầu mới của lịch sử.', 'những điều kiện để thành lập một chính đảng vô sản đang chín muồi.', 'giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.']",Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,,,1.0,,Đánh giá,"[A]
### Answer:
[A]
### Explanation:
The correct answer is [A]. The period from 1858 to 1918 witnessed a series of movements for national liberation in Vietnam, driven by",A
history-2021-303-32,C,multiple_choice,12.0,"['mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'các lực lượng tập hợp trong mặt trận vừa thống nhất vừa có mâu thuẫn.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"[C]
### Explanation:
The Vietnamese struggle for unification in the 1930s-1975 period was a complex process involving multiple forces with conflicting interests.  A ""face"" (mặt trận) is not",C
history-2021-304-36,A,multiple_choice,12.0,"['mặt trận là một tổ chức liên hiệp luôn có sự thống nhất trong đa dạng.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"[D]
### Explanation:
The process of building unified front-based battlefields in the Vietnamese revolution (1930-1975) demonstrates that [D] is the correct answer.  The concept of a ""battle",D
history-2021-302-34,D,multiple_choice,12.0,"['mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.', 'việc tập hợp lực lượng trong mặt trận phù hợp với sách lược cách mạng.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"[D]
### Explanation:
The period of building unified front faces in the Vietnamese revolution (1930-1975) demonstrates that
a.  face is a united group without internal conflicts and struggles.
b.",D
history-2021-301-40,A,multiple_choice,12.0,"['quá trình xây dựng mặt trận gắn liền với củng cố khối liên minh công nông.', 'mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh trong nội bộ.', 'các thành viên tự nguyện tham gia mặt trận, do nhà nước trực tiếp quản lí.', 'mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.']",Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,,,,1.0,Đánh giá,"[A]
### Explanation:
The period of building unified front battlegrounds in the Vietnamese revolution (1930-1975) shows that
[A] the process of building the front is closely linked to the consolidation of",A
history-2023-303-37,C,multiple_choice,12.0,"['đều nổ ra trong bối cảnh kẻ thù đang lâm vào tình trạng khủng hoảng, suy yếu.', 'đều nằm trong tiến trình chiến tranh giải phóng dân tộc.', 'lực lượng chính trị đóng vai trò chủ yếu, lực lượng vũ trang đóng vai trò hỗ trợ.', 'đi từ các cuộc khởi nghĩa từng phần tiến lên Tổng khởi nghĩa.']","Thực tiễn ở Việt Nam cho thấy, cuộc Cách mạng tháng Tám năm 1945 và phong trào Đồng khởi (1959-1960)",,,,1.0,Đánh giá,"[A]
### Explanation:
The Vietnamese reality shows that the October Revolution and the Dongke movement [A] were both occurring in a context of enemy weakness and instability [A]. This is because the Vietnamese people were fighting for independence against the",A
history-2022-302-39,B,multiple_choice,12.0,"['Quan hệ vừa hợp tác vừa đối đầu giữa các nước trong trật tự thế giới hai cực', 'Cuộc đấu tranh nhằm giải trừ chủ nghĩa thực dân đang diễn ra quyết liệt.', 'Mỹ triển khai chiến lược toàn cầu nhằm đàn áp phong trào giải phóng dân tộc.', 'Tình trạng căng thẳng do cuộc đối đầu giữa hai hệ thống xã hội đối lập.']",Tiến trình vận động giải phóng dân tộc (1939-1945) và chiến tranh cách mạng (1945-1975) ở Việt Nam đều chịu tác động nào sau đây từ tình hình quốc tế?,,,1.0,,Bối cảnh/Nguyên nhân,"[A]
### Explanation:
The Vietnamese struggle for independence in the 1930s and 1940s was heavily influenced by the global context of the Cold War. The rise of the Soviet Union and the United States",A
history-2022-304-31,A,multiple_choice,12.0,"['Thế phát triển của cuộc đấu tranh vì hòa bình, dân chủ và tiến bộ xã hội.', 'Tình trạng căng thẳng do cuộc đối đầu giữa hai hệ thống xã hội đối lập.', 'Mĩ triển khai chiến lược toàn cầu nhằm đàn áp phong trào giải phóng dân tộc.', 'Quan hệ vừa hợp tác vừa đối đầu giữa các nước trong trật tự thể giới hai cực.']",Tiến trình vận động giải phóng dân tộc (1939-1945) và chiến tranh cách mạng (1945-1975) ở Việt Nam đều chịu tác động nào sau đây từ tình hình quốc tế?,,,1.0,,Bối cảnh/Nguyên nhân,"[B]
### Explanation:
The history question asks about the impact of international events on the Vietnamese struggle. The three options provided – A, B, C, and D – all describe the impact of international events.
*   **A",B
history-2024-303-37,C,multiple_choice,12.0,"['Sử dụng bạo lực, giành lấy chính quyền bằng mọi giá.', 'Tập trung tổng công kích trên cả ba vùng chiến lược.', 'Tập trung, thống nhất và hành động mau lẹ, kịp thời.', 'Chớp lấy thời cơ, hóa giải nguy cơ để không bị tổn thất.']","Trong bối cảnh thời cơ “ngàn năm có một” (8 – 1945), Hồ Chí Minh và Đảng Cộng sản Đông Dương đã lãnh đạo nhân dân Việt Nam đứng lên giành chính quyền với nguyên tắc nào sau đây?",,,1.0,,Bối cảnh/Nguyên nhân,"[C]
### Explanation:
The historical context of the ""Ngàn năm có một"" (8 – 1945) was a period of intense struggle for independence. Hồ Chí Minh and the Democratic Party of Vietnam led the Vietnamese",C
history-2024-304-14,C,multiple_choice,12.0,"['Quảng Ninh.', 'Nam Định.', 'Buôn Ma Thuột.', 'Bạch Long Vĩ.']","Trong chiến dịch Tây Nguyên (1975), quân dân Việt Nam đánh trận then chốt mở màn ở",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Explanation:
The battle then chốt mở màn ở Buôn Ma Thuột là trận đánh quan trọng nhất trong chiến dịch Tây Nguyên 1975.
",A
history-2021-304-8,A,multiple_choice,12.0,"['tăng thêm lực lượng cố vấn quân sự', 'thực hiện kế hoạch quân sự Bôlae', 'đề ra kế hoạch Đờ Lát đơ Tátxinhi', 'thực hiện kế hoạch quân sự Rove']","Trong chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, Mĩ đã",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Answer:
[A]
",A
history-2021-303-20,C,multiple_choice,12.0,"['đề ra kế hoạch Đờ Lát đơ Tátxinhi.', 'thực hiện kế hoạch quân sự Bôlae.', 'tăng cường viện trợ cho chính quyền Sài Gòn.', 'thực hiện kế hoạch quân sự Rove.']","Trong chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, Mĩ đã",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
### Explanation:
The correct answer is B. The strategy of the ""Special War"" (1961-1965) in the South Vietnamese region was a military operation focused on overthrowing the government of S",B
history-2021-302-12,B,multiple_choice,12.0,"['thực hiện kế hoạch quân sự Bôlae.', 'tăng nhanh lực lượng quân đội Sài Gòn.', 'thực hiện kế hoạch quân sự Rove.', 'đề ra kế hoạch Đở Lát đơ Tátxinhi.']","Trong chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, Mĩ đã",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Answer:
[A]
",A
history-2021-302-14,C,multiple_choice,12.0,"['chỉ phát triển công nghiệp hóa chất', 'tập trung vào công nghiệp luyện kim', 'thành lập nhiều công tỉ cao su', 'chỉ phát triển công nghiệp cơ khí']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]

### Explanation:
The French colonial policy in Indochina was characterized by a focus on exploiting resources and labor, rather than industrial development. The ""Khai thác thuộc địa"" (Colonial Exploitation) program was driven by",A
history-2021-304-4,B,multiple_choice,12.0,"['chỉ phát triển công nghiệp hóa chất', 'đầu tư nhiều vốn vào nông nghiệp', 'tập trung vào công nghiệp luyện kim', 'chỉ phát triển công nghiệp cơ khí']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]

### Explanation:
The French colonial policy in Indochina was characterized by a focus on exploiting resources and labor, rather than industrial development. The ""Khai thác thuộc địa"" (Colonial Exploitation) program was driven by",A
history-2021-303-18,B,multiple_choice,12.0,"['chỉ phát triển công nghiệp cơ khí.', 'coi trọng việc khai thác than.', 'chỉ phát triển công nghiệp hóa chất.', 'tập trung vào công nghiệp luyện kim.']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The French colonial policy in Indochina was characterized by a focus on exploiting resources and labor. The ""Khai thác thuộc địa"" (Colonial Exploitation) program aimed to extract resources like rubber, minerals",D
history-2021-301-13,A,multiple_choice,12.0,"['mở rộng diện tích trồng cao su.', 'chỉ phát triển công nghiệp hóa chất.', 'tập trung vào công nghiệp luyện kim.', 'chỉ phát triển công nghiệp cơ khí.']","Trong chương trình khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The French colonial policy in Indochina was primarily focused on exploiting the region's resources and labor. The ""Khai thác"" (Exploitation) program, which was a key part of this policy",D
history-2022-301-36,B,multiple_choice,12.0,"['Có mục tiêu giành thắng lợi quân sự quyết định để kết thúc chiến tranh.', 'Diễn ra khi Pháp mất thế chủ động chiến lược trên chiến trường chính.', 'Được triển khai với nguồn viện trợ quân sự và viện trợ kinh tế của Mĩ.', 'Được thực hiện trong bối cảnh cuộc đối đầu Đông-Tây đang căng thẳng.']","Trong cuộc chiến tranh xâm lược Việt Nam của thực dân Pháp (1945-1954), kế hoạch Đờ Lát đơ Tátxinhi có điểm khác biệt nào sau đây so với kế hoạch Rove?",,,,1.0,"So sánh, đối chiếu","[A]
### Answer:
[A]
### Explanation:
The plan Đờ Lát đơ Tátxinhi (Đờ Lát đơ) là một kế hoạch tátxinhi (tập trung vào việc",A
history-2022-303-37,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh quan hệ quốc tế căng thẳng do cuộc đối đầu Đông-Tây.', 'Được đề ra khi Pháp bước đầu mất thế chủ động chiến lược trên chiến trường chính.', 'Được triển khai với nguồn viện trợ quân sự và viện trợ kinh tế của Mĩ.', 'Có mục tiêu giành thắng lợi quân sự quyết định để kết thúc chiến tranh.']","Trong cuộc chiến tranh xâm lược Việt Nam của thực dân Pháp (1945-1954), kế hoạch Đờ Lát đơ Tátxinhi có điểm khác biệt nào sau đây so với kế hoạch Rove?",,,,1.0,"So sánh, đối chiếu","[D]
### Explanation:
The plan Đờ Lát đơ Tátxinhi (Đờ Lát đơ) was a secret plan của thực dân Pháp để tước đoạt nguồn lực của Việt Nam, đặc biệt là",D
history-2024-301-10,D,multiple_choice,12.0,"['Hợp tác chặt chẽ với Cuba.', 'Gia nhập Hội đồng tương trợ kinh tế.', 'Hợp tác chặt chẽ với Liên Xô.', 'Tiến công lên căn cứ địa Việt Bắc.']","Trong cuộc chiến tranh xâm lược Đông Dương (1945 – 1954), thực dân Pháp có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The French colonial administration in Indochina, including the region of Việt Bắc, was heavily influenced by the Soviet Union. The Soviet Union provided significant support to the French, including military assistance, training, and equipment",D
history-2024-304-2,D,multiple_choice,12.0,"['Bản Kéo.', 'Hồng Cúm.', 'Mường Thanh.', 'Bình Giã.']","Trong cuộc chiến đấu chống chiến lược Chiến tranh đặc biệt (1961 – 1965) của đế quốc Mĩ, quân dân miền Nam Việt Nam giành được thắng lợi nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
### Explanation:
The correct answer is [B] Hồng Cúm.

The Hồng Cúm là một chiến dịch quân sự của Việt Nam Cộng hòa, được thực hiện trong cuộc chiến tranh đặc biệt của Mĩ",B
history-2024-301-9,C,multiple_choice,12.0,"['Him Lam.', 'Độc Lập.', 'Ấp Bắc.', 'Bản Kéo.']","Trong cuộc chiến đấu chống chiến lược Chiến tranh đặc biệt (1961 – 1965) của đế quốc Mĩ, quân dân miền Nam Việt Nam giành được thắng lợi nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The correct answer is [D] Bản Kéo. Bản Kéo là một chiến lược chiến tranh đặc biệt của Việt Nam, được thực hiện bởi quân dân miền Nam Việt Nam, và đã giúp Việt Nam",D
history-2024-304-5,C,multiple_choice,12.0,"['nông dân tự canh.', 'sĩ phu phong kiến.', 'tư sản mại bản.', 'nông dân lĩnh canh.']","Trong cuộc khai thác thuộc địa lần thứ hai (1919 – 1929) của thực dân Pháp ở Việt Nam, giai cấp tư sản bị phân hóa thành hai bộ phận là tư sản dân tộc và",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]
### Explanation:
The question asks about the division of the capitalist class in the context of the French colonial war in Vietnam. The French colonial war was a complex situation with many different groups involved. The primary class that was affected was",C
history-2024-303-2,C,multiple_choice,12.0,"['Nghiên cứu trí tuệ nhân tạo.', 'Sản xuất máy tính điện tử.', 'Công nghiệp dệt, xay xát.', 'Công nghiệp điện hạt nhân.']","Trong cuộc khai thác thuộc địa lần thứ hai (1919 – 1929) ở Việt Nam, thực dân Pháp đầu tư vào lĩnh vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]
### Explanation:
The French colonial government in Vietnam invested heavily in the textile and xay xát industries. This was a crucial part of their strategy to establish a stable economy and control the population.
",C
